,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
247,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,-2.6,1.256,774.404,80.848,0.0,0.0,128.11563810058303,2024.0,-3.0,5.0,0.0,0.0,,,0.12811563810058302,,,
285,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,-4.2,1.525,782.9708333333333,68.65833333333333,0.0,0.0,213.7536440850798,2024.0,-4.2,9.8,2.4000000000000004,2.4000000000000004,,,0.2137536440850798,,,
286,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,-5.8,2.733333333333333,786.9520833333332,63.61666666666667,0.0,0.0,270.52620752235066,2024.0,-5.8,14.6,4.800000000000001,7.200000000000001,,,0.2705262075223507,,,
287,2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,-5.0,4.625,781.3645833333334,62.10833333333333,0.0,0.0,321.980098788184,2024.0,-5.0,17.4,6.199999999999999,13.4,,,0.321980098788184,,,
288,2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,0.2,8.049999999999999,774.3395833333334,45.40833333333333,0.3142857142857143,0.3142857142857143,587.6397054093492,2024.0,0.2,17.4,6.199999999999999,19.6,,,0.5876397054093492,,,
289,2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-4.2,0.2434782608695651,771.8847826086956,79.77391304347826,0.3142857142857143,0.0,125.7472657854024,2024.0,-5.0,1.0,0.0,19.6,,,0.1257472657854024,,,
290,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,-10.6,-3.6,779.2125,76.02499999999999,0.3142857142857143,0.0,112.23306335679383,2024.0,-10.6,3.8,0.0,19.6,,,0.11223306335679384,,,
291,2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,-8.6,-0.8666666666666667,778.9958333333334,68.38333333333334,0.3142857142857143,0.0,181.2684584904252,2024.0,-8.6,8.2,1.5999999999999996,21.200000000000003,,,0.1812684584904252,,,
292,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,-7.8,0.5166666666666666,781.75,65.28333333333333,0.3142857142857143,0.0,220.15658970709205,2024.0,-7.8,11.0,3.0,24.200000000000003,,,0.22015658970709207,,,
293,2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,-4.2,2.8666666666666667,783.7937499999999,60.18333333333334,0.3142857142857143,0.0,298.87408880974715,2024.0,-4.2,11.4,3.1999999999999997,27.4,,,0.29887408880974714,,,
294,2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,-5.8,3.608333333333333,784.9875000000001,58.75,0.3142857142857143,0.0,326.3339215404639,2024.0,-5.8,15.0,5.0,32.400000000000006,,,0.3263339215404639,,,
295,2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,-4.2,5.716666666666666,784.4208333333332,52.84166666666667,0.3142857142857143,0.0,432.4062425242773,2024.0,-4.2,21.0,8.0,40.400000000000006,,,0.4324062425242773,,,
296,2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.2,10.166666666666666,783.46875,45.91666666666666,0.6285714285714287,0.3142857142857143,671.576825116623,2024.0,0.2,19.4,7.199999999999999,47.60000000000001,,,0.671576825116623,,,
297,2024-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-3.4,7.25,782.8708333333334,52.74166666666667,0.6285714285714287,0.0,481.6510096279633,2024.0,-3.4,20.6,7.800000000000001,55.400000000000006,,,0.48165100962796326,,,0.3123044827760239
298,2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,-2.2,4.133333333333334,775.99375,54.85833333333333,0.6285714285714287,0.0,370.57916726268417,2024.0,-2.2,13.8,4.4,59.8,,,0.37057916726268414,,,0.32962330628760256
299,2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,-0.2,3.1,779.5791666666668,83.01666666666667,0.8857142857142859,0.2571428571428572,129.61020532094005,2024.0,-1.4,11.0,3.0,62.8,,,0.12961020532094006,,,0.3236130606615926
300,2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,-2.6,6.016666666666667,781.5083333333333,68.15833333333333,0.8857142857142859,0.0,298.09816202042583,2024.0,-2.6,18.2,6.6,69.4,,,0.2980981620204258,,,0.32558248598288364
301,2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,2.2,8.366666666666667,780.9416666666666,56.29166666666666,1.4857142857142858,0.6,480.7283475270038,2024.0,2.2,14.6,4.800000000000001,74.2,,,0.4807283475270038,,,0.33692164660708507
302,2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,0.6,7.524999999999999,781.2291666666666,68.25833333333334,1.8571428571428568,0.3714285714285714,329.6542832547734,2024.0,0.6,15.0,5.0,79.2,,,0.3296542832547734,,,0.3184941164531868
303,2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,1.0,7.6521739130434785,782.8086956521738,68.47826086956522,2.2857142857142856,0.4285714285714285,330.2276680643991,2024.0,1.0,15.4,5.199999999999999,84.4,,,0.33022766806439907,,,0.33309985947311516
304,2024-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,-3.4,6.9,786.225,60.06666666666666,2.2857142857142856,0.0,397.3365908384905,2024.0,-3.4,17.4,6.199999999999999,90.6,,,0.3973365908384905,,,0.35346439715037914
305,2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,-0.6,8.43673469387755,782.7775510204082,49.795918367346935,2.4857142857142858,0.1999999999999999,554.8048690432128,2024.0,-0.6,21.4,8.2,98.8,,,0.5548048690432128,,,0.38014556933272114
306,2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,2.6,11.7,781.1583333333333,47.583333333333336,3.142857142857143,0.6571428571428571,720.7597917876425,2024.0,2.6,22.6,8.8,107.6,,,0.7207597917876425,,,0.4159029409099034
307,2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.4,11.866666666666667,781.9250000000001,46.14166666666667,3.628571428571429,0.4857142857142857,748.7817104640164,2024.0,1.4,21.8,8.4,116.0,,,0.7487817104640164,,,0.44803919959949395
308,2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,3.0,10.975,777.9708333333333,39.66666666666666,4.342857142857143,0.7142857142857143,790.6890117438247,2024.0,3.0,19.8,7.4,123.40000000000002,,,0.7906890117438248,,,0.4812074203283055
309,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,2.2,5.675555555555556,774.5066666666668,80.94222222222223,4.942857142857142,0.6,174.2475113848866,2024.0,1.0,12.6,3.8000000000000007,127.20000000000002,,,0.1742475113848866,,,0.46276751096120616
310,2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,2.6,3.9818181818181815,773.8818181818183,98.21818181818183,5.6,0.6571428571428571,14.472300420392711,2024.0,0.2,5.4,0.2000000000000001,127.40000000000002,,,0.01447230042039271,,,0.41583147348290395
311,2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,4.2,7.021052631578947,779.3315789473684,79.30526315789473,6.485714285714286,0.8857142857142858,207.63187571480267,2024.0,0.2,9.8,2.4000000000000004,129.8,,,0.20763187571480268,,,0.3962586782033925
312,2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,3.8,9.863157894736842,780.6105263157895,58.126315789473686,7.314285714285714,0.8285714285714285,509.49708759681454,2024.0,-1.0,13.8,4.4,134.20000000000002,,,0.5094970875968146,,,0.40618138679868754
313,2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,3.0,9.625,778.5458333333332,53.125,8.028571428571428,0.7142857142857143,561.3019100244135,2024.0,1.0,16.2,5.6,139.8,,,0.5613019100244134,,,0.43701650856322133
314,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,0.2,6.341666666666666,777.2645833333332,63.025000000000006,8.342857142857143,0.3142857142857143,354.0210568783924,2024.0,0.2,16.6,5.800000000000001,145.60000000000002,,,0.3540210568783924,,,0.44101100105307606
315,2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,-4.2,5.742857142857143,779.7742857142857,63.16571428571429,8.342857142857143,0.0,338.3568562098843,2024.0,-4.2,12.6,3.8000000000000007,149.40000000000003,,,0.3383568562098843,,,0.430841608816139
316,2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,-1.8,7.766666666666667,778.3416666666667,45.325,8.371428571428572,0.0285714285714285,577.2802041710491,2024.0,-1.8,17.0,6.0,155.40000000000003,,,0.5772802041710492,,,0.448529174595873
317,2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,-3.8,7.258333333333333,780.9604166666667,56.90833333333333,8.371428571428572,0.0,439.43572446057055,2024.0,-3.8,19.8,7.4,162.80000000000004,,,0.43943572446057055,,,0.4563297500527424
318,2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1.8,9.75,775.06875,52.76666666666667,8.914285714285715,0.5428571428571428,570.3623163129276,2024.0,1.8,19.0,7.0,169.80000000000004,,,0.5703623163129277,,,0.4686887304437736
319,2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,-2.6,2.3217391304347825,773.2543478260869,87.40869565217392,8.914285714285715,0.0,90.91618519742394,2024.0,-2.6,3.8,0.0,169.80000000000004,,,0.09091618519742395,,,0.43555382445478863
320,2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,-3.0,1.6083333333333334,775.1458333333334,78.58333333333333,8.914285714285715,0.0,146.94092545604065,2024.0,-3.0,7.8,1.4000000000000004,171.20000000000005,,,0.14694092545604065,,,0.39456676257396
321,2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,-5.4,1.5166666666666666,776.6770833333334,57.4,8.914285714285715,0.0,290.3628121957865,2024.0,-5.4,5.4,0.2000000000000001,171.40000000000003,,,0.29036281219578647,,,0.36182255555480075
322,2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,-4.2,2.475,781.44375,63.01666666666667,8.914285714285715,0.0,269.9753734960138,2024.0,-4.2,11.4,3.1999999999999997,174.60000000000002,,,0.2699753734960138,,,0.32462872425138567
323,2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,-2.2,5.616666666666667,784.96875,65.7,8.914285714285715,0.0,312.3292591293443,2024.0,-2.2,13.4,4.199999999999999,178.8,,,0.3123292591293443,,,0.3344917062331326
324,2024-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,-2.2,4.7250000000000005,782.7041666666668,73.65833333333333,8.914285714285715,0.0,225.407462349872,2024.0,-2.2,13.0,4.0,182.8,,,0.225407462349872,,,0.34955850351380974
325,2024-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,1.8,8.357575757575757,780.2666666666667,70.31515151515151,9.457142857142856,0.5428571428571428,326.2888379042539,2024.0,1.0,15.8,5.4,188.2,,,0.3262888379042539,,,0.35803400081305625
326,2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.4,12.303225806451612,782.058064516129,58.20645161290323,9.942857142857145,0.4857142857142857,598.0050731800524,2024.0,-0.2,20.2,7.6,195.8,,,0.5980050731800524,,,0.3643559997832875
327,2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,3.0,10.65,781.5979166666666,64.24166666666666,10.657142857142857,0.7142857142857143,458.59495228217406,2024.0,3.0,21.4,8.2,204.0,,,0.45859495228217406,,,0.35701978851598465
328,2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,2.2,9.791666666666666,781.2833333333333,58.15,11.257142857142856,0.6,506.77190966581776,2024.0,2.2,16.2,5.6,209.6,,,0.5067719096658178,,,0.3679305637150865
329,2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,-0.6,8.383333333333333,780.9916666666667,61.86666666666667,11.457142857142856,0.1999999999999999,419.8863246987315,2024.0,-0.6,19.0,7.0,216.6,,,0.41988632469873155,,,0.3737540971785756
330,2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,1.0,11.175,780.1354166666666,49.225,11.885714285714284,0.4285714285714285,674.3237973074305,2024.0,1.0,20.6,7.800000000000001,224.4,,,0.6743237973074305,,,0.38068578240260287
331,2024-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,4.6,11.489795918367347,781.9979591836735,52.03265306122449,12.828571428571427,0.9428571428571428,650.470479534479,2024.0,4.6,18.6,6.800000000000001,231.2,,,0.650470479534479,,,0.3957596934793105
332,2024-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,4.2,12.907692307692308,781.4128205128205,59.04615384615385,13.714285714285714,0.8857142857142858,609.7008026757369,2024.0,2.6,20.6,7.800000000000001,239.00000000000003,,,0.6097008026757369,,,0.3985695853623684
