,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
0,2023-06-28,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.1539770851115,,,,,,F3,,179.0,,,,,,,,,,,,,,,,,,,
1,2023-06-29,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.2404577114314,,,,,,F3,,180.0,,,,,,,,,2023.0,10.0,22.0,11.0,11.0,,,,,,
2,2023-06-30,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0150187452211,,,,,,F3,,181.0,181.0,4.0,12.818181818181818,790.2295454545455,51.11363636363637,0.8571428571428571,0.8571428571428571,723.5426471501042,2023.0,4.0,23.0,9.0,20.0,0.9867349345824115,,0.7235426471501042,,,
3,2023-07-01,0.0,2023-07-01,5676.108695652174,0.0093868953448807,106.5416971172248,2026.2642191356508,0.1427014091080475,1958.366332684272,0.1349593452785326,6.416977913933188e-06,768.3282608695652,0.178391304347826,0.1353695652173913,0.1978043478260869,0.1685869565217391,0.1674571270725262,0.0,0.0,12.434782608695652,11.952173913043476,11.85,10.52391304347826,,768.3282608695652,71.62173913043478,11.093478260869563,2023-07-01,0.1349593452785326,798.9330768768342,2592.061575355892,2518.1794100899283,4422.829878154637,0.1754347247819609,0.2704347247819609,F3,6822.863869713974,182.0,182.0,6.0,14.125,792.9666666666667,59.4375,1.8571428571428568,1.0,653.7127932323423,2023.0,6.0,25.0,10.5,30.5,0.9776460386318565,,0.6537127932323423,,,
4,2023-07-02,1.0,2023-07-02,5735.3125,0.0093379669163635,107.09723723324818,2036.1759942999447,0.1378924169245937,1965.5242371776976,0.1318181355794271,6.658086045838385e-06,767.7416666666667,0.1750624999999999,0.1324583333333333,0.1938333333333333,0.1667083333333333,0.1641979197993964,0.0038079418773335,0.0019692611030353,14.497916666666669,13.004166666666668,12.172916666666666,10.53125,0.0323,767.7416666666667,63.208333333333336,13.514583333333333,2023-07-02,0.1318181355794271,798.7651811853431,2604.7410331009887,2527.3834529770565,4430.370325853165,0.1720202500386957,0.2670202500386958,F3,6836.7877294723,183.0,183.0,6.0,16.8125,792.2583333333333,47.875,2.8264859409268928,0.9693430837840358,998.1021318910854,2023.0,6.0,27.0,11.5,42.0,0.9815418853257696,,0.9981021318910854,,,
5,2023-07-03,2.0,2023-07-03,5772.625,0.0093081129804234,107.4436166081516,2048.6923044941827,0.1326611203516451,1981.4349399714768,0.1257464090983072,6.288472775846147e-06,767.1437500000001,0.1701666666666667,0.1294375,0.1895833333333333,0.1646041666666667,0.1601555234641616,0.0085309340038631,0.0044117365883045,14.752083333333331,13.35625,12.547916666666666,10.677083333333334,0.77,767.1437500000001,60.208333333333336,14.297916666666666,2023-07-03,0.1257464090983072,802.1885592642101,2620.752294817666,2547.842344404401,4439.796165334411,0.1677852753862022,0.2627852753862023,F3,6861.931675354754,184.0,184.0,9.0,18.5,791.5770833333332,38.47916666666666,3.6982807080758366,0.871794767148944,1310.2567451233792,2023.0,9.0,29.0,14.0,56.0,0.9816128676759674,,1.3102567451233793,,,
6,2023-07-04,3.0,2023-07-04,5856.75,0.0092403535649797,108.2262705833603,2050.593963645831,0.1315420714018929,1984.941152549246,0.1241238911946614,6.126323587630298e-06,765.6291666666666,0.1644791666666666,0.1261875,0.1848125,0.1625625,0.1555929923171579,0.013861633147962,0.0071684851980834,14.575,13.502083333333331,12.725,10.827083333333334,0.0,765.6291666666666,52.1375,15.0,2023-07-04,0.1241238911946614,788.8126869779041,2623.184957631262,2552.3508330223785,4423.502833471074,0.1630053868853261,0.2580053868853261,F3,6840.557779004588,185.0,185.0,10.0,18.52083333333333,789.84375,37.9375,4.565931109767214,0.8676504016913775,1323.5187145875918,2023.0,10.0,28.0,14.0,70.0,0.9774733787305034,,1.3235187145875917,,,
7,2023-07-05,4.0,2023-07-05,5870.083333333333,0.0092300886903594,108.34846772714047,2058.6768004843293,0.1282894785245074,1986.573701234732,0.1235872904459635,6.721943979764663e-06,765.3895833333332,0.1590833333333333,0.1228124999999999,0.1798958333333333,0.1604583333333333,0.1510857763350101,0.0191277040205045,0.0098918115694373,14.425,13.589583333333332,12.90625,10.997916666666669,0.4671,765.3895833333332,55.68333333333334,15.279166666666669,2023-07-05,0.1235872904459635,799.8947174146329,2633.5247793539597,2554.450057471425,4420.374958645391,0.1582834487439982,0.2532834487439983,F3,6811.001458946518,186.0,186.0,8.0,17.375,789.9104166666666,48.4375,5.527451617345079,0.9615205075778648,1023.1343757508324,2023.0,8.0,26.0,12.0,82.0,0.9779353868923766,,1.0231343757508324,,,
8,2023-07-06,5.0,2023-07-06,5949.833333333333,0.0091692003728321,109.07727048258197,2064.2010824641607,0.1262502487200475,2000.1153649284263,0.1187718709309895,5.936148731563075e-06,765.2229166666666,0.1542708333333333,0.1198333333333333,0.1756666666666666,0.1584166666666666,0.1471000095634221,0.0237845321786717,0.0123000706371467,14.28125,13.270833333333334,12.770833333333334,11.116666666666667,0.0,765.2229166666666,53.77708333333334,15.091666666666669,2023-07-06,0.1187718709309895,794.6771141246197,2640.5916164012324,2571.862702962059,4413.73328631231,0.1541078014673327,0.2491078014673327,F3,6825.987803686752,187.0,187.0,6.0,16.914893617021278,789.6255319148936,49.7872340425532,6.506279051713242,0.9788274343681626,967.7522100218796,2023.0,6.0,29.0,12.5,94.5,0.9748630206663401,,0.9677522100218796,,,
9,2023-07-07,6.0,2023-07-07,6098.9375,0.0090557738744016,110.43822594913507,2076.1020888222724,0.121513930088703,2019.4832180057133,0.1119893391927083,5.197185217893698e-06,763.5020833333333,0.1486875,0.1165625,0.1704999999999999,0.1547083333333333,0.1424369059909274,0.0292327365682607,0.0151175865897056,15.2875,13.760416666666666,13.05625,11.191666666666668,0.0,763.5020833333333,49.18333333333334,14.48125,2023-07-07,0.1119893391927083,795.0654269924344,2655.8157618989435,2596.766995904034,4417.077162729433,0.1492225493065448,0.2442225493065448,F3,6853.817047937692,188.0,188.0,5.0,16.854166666666668,787.9770833333333,40.1875,7.428673928283041,0.9223948765698,1148.3363949766403,2023.0,5.0,28.0,11.5,106.0,0.9774205454680026,,1.1483363949766403,,,
10,2023-07-08,7.0,2023-07-08,6116.729166666667,0.0090424519245345,110.5997993171448,2081.96103739642,0.1189101352538272,2019.2313911708925,0.1118024190266927,5.7564935037792615e-06,762.8479166666666,0.1434375,0.1139791666666666,0.1658333333333333,0.15175,0.1382727939667829,0.0340979369773838,0.017633604489345,15.322916666666666,13.920833333333334,13.21875,11.327083333333334,0.0,762.8479166666666,48.88541666666666,15.833333333333334,2023-07-08,0.1118024190266927,794.7848592759781,2663.310715087977,2596.443182560345,4409.43990575763,0.1448600604732051,0.2398600604732051,F3,6818.46437855666,189.0,189.0,3.0,16.9375,787.2937499999999,43.10416666666666,8.098734608267504,0.6700606799844621,1098.12815366961,2023.0,3.0,28.0,11.5,117.5,0.9753304875266493,,1.09812815366961,,,
11,2023-07-09,8.0,2023-07-09,6124.020833333333,0.0090368776748769,110.66647951090778,2108.849276747497,0.1087995011668389,2060.435364461797,0.0982577006022135,4.35406711304459e-06,765.13125,0.1376875,0.1108333333333333,0.1607708333333333,0.1486666666666666,0.1336221123585758,0.0395316279856363,0.0204436149078752,15.23125,13.816666666666668,13.333333333333334,11.454166666666666,0.0,765.13125,41.07291666666666,14.395833333333334,2023-07-09,0.0982577006022135,799.2476398468343,2697.707005262132,2649.425607463878,4443.288202064839,0.1399878220546458,0.2349878220546458,F3,6917.593449145076,190.0,190.0,4.0,17.270833333333332,789.5083333333333,31.041666666666668,8.832841850736127,0.734107242468622,1359.3329614504771,2023.0,4.0,30.0,12.5,130.0,0.9771999452146448,,1.3593329614504772,,,
12,2023-07-10,9.0,2023-07-10,6080.125,0.0090691296000292,110.27040612432116,2114.7310043648,0.1065599992932562,2056.5731472308485,0.0994199117024739,5.243122844817476e-06,766.4499999999999,0.1329375,0.1080625,0.1560625,0.1454166666666666,0.1295949852758443,0.0442367800605305,0.0228768644855825,15.59375,14.029166666666669,13.40625,11.541666666666666,0.0,766.4499999999999,44.32083333333333,15.05625,2023-07-10,0.0994199117024739,796.4540457967584,2705.2310981269925,2644.459347706472,4435.310512890639,0.1357688440763899,0.2307688440763899,F3,6869.697882537111,191.0,191.0,10.0,19.4375,790.6020833333333,27.83333333333333,9.604845407751744,0.7720035570156148,1629.5886175500325,2023.0,11.0,29.0,15.0,145.0,0.9777679245363279,,1.6295886175500325,,,
13,2023-07-11,10.0,2023-07-11,5980.666666666667,0.0091440739433402,109.36540043867768,2103.8698858288794,0.1104884528099126,2039.634975061616,0.1047808329264323,5.8337546811405145e-06,767.4020833333334,0.1292708333333333,0.1059375,0.152375,0.1425416666666666,0.1264669288583833,0.047891489941953,0.0247668823073366,15.2625,13.864583333333334,13.3375,11.641666666666666,0.0,767.4020833333334,50.35833333333333,15.84375,2023-07-11,0.1047808329264323,799.8327221410539,2691.3372101747323,2622.679277405398,4396.586307652031,0.1324917681687037,0.2274917681687037,F3,6785.330651949535,192.0,192.0,10.0,20.1875,791.5583333333334,33.229166666666664,10.392500512738629,0.7876551049868856,1579.503664041966,2023.0,10.0,30.0,15.0,160.0,0.9798326248825477,0.9799995870309444,1.579503664041966,,,
14,2023-07-12,11.0,2023-07-12,5967.708333333333,0.0091542686520389,109.24576821196324,2105.587355683868,0.1100479221735069,2031.4616262715097,0.1077740987141927,6.764322302348861e-06,767.2312499999999,0.1260416666666666,0.1039791666666666,0.1488958333333333,0.1390416666666666,0.123602054449367,0.0512387073237178,0.0264978816780332,16.085416666666667,14.352083333333333,13.572916666666666,11.697916666666666,0.0,767.2312499999999,53.39166666666667,16.310416666666665,2023-07-12,0.1077740987141927,801.6551474913119,2693.534252187272,2612.169518178421,4385.401254342897,0.1294904121663224,0.2244904121663224,F3,6732.352730425475,193.0,193.0,12.0,20.4375,791.3666666666667,36.1875,11.194685623895063,0.8021851111564371,1533.0076442994014,2023.0,12.0,30.0,16.0,176.0,0.9808173548563888,0.9782905508950042,1.5330076442994014,,,
15,2023-07-13,12.0,2023-07-13,6088.625,0.0090628342679535,110.34730365596972,2112.564205221361,0.1074638161258084,2040.953971887472,0.1044514973958333,6.496992598013657e-06,766.5604166666667,0.123125,0.1021666666666666,0.1460833333333333,0.1358958333333333,0.1210641453347272,0.054203910082738,0.0280313237956005,16.329166666666666,14.583333333333334,13.8125,11.810416666666669,0.0,766.5604166666667,51.35416666666666,16.89375,2023-07-13,0.1044514973958333,795.2792345098688,2702.459259810854,2624.375318944415,4386.671489090018,0.1268315979681329,0.2218315979681329,F3,6740.698093294848,194.0,194.0,9.0,20.64583333333333,790.7104166666667,37.020833333333336,11.99701578114518,0.8023301572501138,1532.5434967996357,2023.0,9.0,30.0,14.5,190.5,0.9803368280798858,0.9788198384461241,1.5325434967996356,,,1.2057471821817842
16,2023-07-14,13.0,2023-07-14,6144.041666666667,0.0090218465782136,110.84843320059086,2101.114912017362,0.1115633389522571,2037.526196199007,0.1055030822753906,5.780425733400229e-06,766.7875,0.1199583333333333,0.1004166666666666,0.1431666666666666,0.132625,0.1184130313325181,0.0573013774067179,0.0296331659758462,16.452083333333334,14.704166666666666,13.970833333333331,11.954166666666666,0.0,766.7875,46.85,16.83125,2023-07-14,0.1055030822753906,792.7347706554829,2687.812960133446,2619.967688963732,4348.989181819071,0.1240541858419728,0.2190541858419728,F3,6705.15144339001,195.0,195.0,7.0,19.6875,791.1,35.958333333333336,12.819281392137098,0.822265610991918,1468.7500448258625,2023.0,7.0,29.0,13.0,203.5,0.9774335909513374,0.9780064419671427,1.4687500448258624,4412.383676008396,6815.873999529664,1.258976282015767
