,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
0,2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,0.0,,,,,,
1,2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,0.0,0.0,794.2307692307693,15.76923076923077,0.2857142857142857,0.2857142857142857,514.4815384615384,2023.0,0.0,20.0,7.5,7.5,,,0.5144815384615384,,,
2,2023-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,0.0,1.25,748.5645833333333,26.166666666666668,0.5714285714285714,0.2857142857142857,493.6882985191363,2023.0,0.0,0.0,0.0,7.5,,,0.4936882985191363,,,
3,2023-06-25,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,840.403597708257,,,,,,R3,,176.0,176.0,0.0,0.0,799.9791666666666,30.875,0.8571428571428571,0.2857142857142857,422.2155,2023.0,0.0,0.0,0.0,7.5,,,0.4222155,,,
4,2023-06-26,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,833.7070897268724,,,,,,R3,,177.0,177.0,0.0,0.0,797.8104166666667,22.89583333333333,1.1428571428571428,0.2857142857142857,470.95225,2023.0,0.0,0.0,0.0,7.5,,,0.47095225,,,
5,2023-06-27,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,829.882127958451,,,,,,R3,,178.0,178.0,0.0,0.0,794.38125,20.45833333333333,1.4285714285714284,0.2857142857142857,485.8405,2023.0,0.0,0.0,0.0,7.5,0.9653696617791337,,0.4858405,,,
6,2023-06-28,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,842.3754276336005,,,,,,R3,,179.0,179.0,0.0,0.0,795.5826086956522,27.80434782608696,1.714285714285714,0.2857142857142857,440.97104347826087,2023.0,0.0,0.0,0.0,7.5,0.9661298655530473,,0.4409710434782609,,,
7,2023-06-29,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,827.4761433831005,,,,,,R3,,180.0,180.0,0.0,0.0,796.28125,30.666666666666668,2.0,0.2857142857142857,423.488,2023.0,0.0,0.0,0.0,7.5,0.9637276355915746,,0.423488,,,
8,2023-06-30,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,849.9770632849826,,,,,,R3,,181.0,181.0,0.0,0.0,798.4632653061224,45.30612244897959,2.285714285714285,0.2857142857142857,334.0702040816327,2023.0,0.0,0.0,0.0,7.5,0.9714748786349211,,0.3340702040816327,,,
9,2023-07-01,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,843.0513250309479,,,,,,R3,,182.0,182.0,0.0,0.0,801.5895833333334,59.04166666666666,2.5714285714285707,0.2857142857142857,250.17350000000005,2023.0,0.0,0.0,0.0,7.5,0.9717354587922855,,0.25017350000000005,,,
10,2023-07-02,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,838.9113186310028,,,,,,R3,,183.0,183.0,0.0,0.0,800.6583333333333,45.72916666666666,2.8571428571428563,0.2857142857142857,331.48625000000004,2023.0,0.0,27.0,11.0,18.5,0.9761440861627747,,0.33148625000000004,,,
11,2023-07-03,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,836.6557305197779,,,,,,R3,,184.0,184.0,8.0,18.92,799.9119999999999,38.46,3.717911159147281,0.8607683020044246,1345.541433585841,2023.0,8.0,29.0,13.5,32.0,0.9710082844835788,,1.345541433585841,,,
12,2023-07-04,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,836.3165450028978,,,,,,R3,,185.0,185.0,13.0,19.125,798.1416666666668,38.458333333333336,4.573256680865559,0.8553455217182779,1362.8943305015105,2023.0,13.0,28.0,15.5,47.5,0.9684118104530358,,1.3628943305015104,,,
13,2023-07-05,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,835.7212001812919,,,,,,R3,,186.0,186.0,8.0,18.625,798.3166666666666,44.375,5.481383171046839,0.9081264901812796,1193.9952314199056,2023.0,8.0,27.0,12.5,60.0,0.9671819173199964,,1.1939952314199056,,,
14,2023-07-06,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,840.0783875895582,,,,,,R3,,187.0,187.0,7.0,18.229166666666668,798.0333333333333,44.770833333333336,6.401241484982236,0.9198583139353976,1156.453395406728,2023.0,7.0,30.0,13.5,73.5,0.96850146156051,,1.156453395406728,,,0.6590179625324681
15,2023-07-07,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,827.6588940422596,,,,,,R3,,188.0,188.0,7.0,18.625,796.4020833333334,38.270833333333336,7.26842221172648,0.867180726744244,1325.0216744184193,2023.0,7.0,29.0,13.0,86.5,0.9651636590203858,,1.3250216744184193,,,0.7169136865293881
16,2023-07-08,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,838.868592621202,,,,,,R3,,189.0,189.0,6.0,18.70833333333333,795.6479166666667,37.520833333333336,8.128381817221392,0.8599596054949113,1348.1292624162836,2023.0,6.0,29.0,12.5,99.0,0.9663770799042332,0.9683258921907122,1.3481292624162835,,,0.777945183950613
17,2023-07-09,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,836.1787536086275,,,,,,R3,,190.0,190.0,6.0,18.33333333333333,797.8770833333333,27.1875,8.930059811431889,0.8016779942104961,1534.6304185264123,2023.0,6.0,30.0,13.0,112.0,0.9648736457433639,0.9679768608104712,1.5346304185264124,,,0.8574033924167852
18,2023-07-10,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,834.5029084558423,,,,,,R3,,191.0,191.0,9.0,19.479166666666668,798.8833333333333,29.70833333333333,9.714007933249087,0.783948121817198,1591.3660101849666,2023.0,9.0,29.0,14.0,126.0,0.9675122331382777,0.9680426065996278,1.5913660101849667,,,0.9374329467157114
19,2023-07-11,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,837.9862640388448,,,,,,R3,,192.0,192.0,9.0,20.58333333333333,799.8708333333334,33.3125,10.490087292186296,0.7760793589372074,1616.5460514009364,2023.0,9.0,30.0,14.5,140.5,0.9671720671282589,0.9687121219083819,1.6165460514009364,,,1.0181976289586354
