,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
0,2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,0.0,,,,,,
1,2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,0.0,,,,,,
2,2023-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,50.0,50.0,1876.3,73.0,0.2403359138467954,0.2403359138467954,3330.9250756902547,2023.0,0.0,50.0,22.5,22.5,,,3.3309250756902546,,,
3,2023-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,22.5,,,,,,
4,2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,22.5,,,,,,
5,2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,22.5,,,,,,
6,2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.0,0.0,0.0,22.5,,,,,,
7,2023-06-29,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.9088384037957,,,,,,C1,,180.0,180.0,19.0,23.545454545454547,781.6272727272727,20.0,0.7957183167788094,0.555382402932014,2322.7763106175557,2023.0,0.0,25.0,10.0,32.5,,,2.322776310617556,,,
8,2023-06-30,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.472952494818,,,,,,C1,,181.0,181.0,3.0,12.708333333333334,783.9,53.66666666666666,1.5100040310645235,0.7142857142857143,680.8373491312742,2023.0,3.0,21.0,8.0,40.5,,,0.6808373491312742,,,
9,2023-07-01,0.0,2023-07-01,5225.152173913043,0.0097833258769959,102.22271694190654,2154.417336977238,0.0619284455993961,2081.068172955422,0.0594681449558423,6.526535244554772e-06,786.9347826086956,0.0344318181818181,0.0566363636363636,0.1056904761904762,0.1148809523809523,0.0645803232611604,0.0,0.0,11.707142857142856,11.683333333333334,11.226190476190476,10.261904761904765,,786.9347826086956,68.16521739130435,12.31086956521739,2023-07-01,0.0594681449558423,1073.5848140163976,2797.9358784989317,2706.70926803586,3793.9244047118714,0.0658851484412794,0.1073851484412794,C1,5586.800416154771,182.0,182.0,2.0,12.375,786.80625,66.39583333333333,2.081432602493095,0.5714285714285714,483.1017169963827,2023.0,2.0,23.0,9.0,49.5,0.9631980185529817,,0.4831017169963827,,,
10,2023-07-02,1.0,2023-07-02,5307.416666666667,0.0097068631124537,103.02550426049656,2175.0980451446144,0.057771564705231,2099.024208277396,0.0566685994466145,6.708731986757731e-06,786.3208333333333,0.0338478260869565,0.0564347826086956,0.1040454545454545,0.1141363636363636,0.0638613851060406,0.0008202111891367,0.0003948092246869,12.386363636363637,12.197727272727274,11.418181818181818,10.225,1.0135,786.3208333333333,61.62291666666667,13.864583333333334,2023-07-02,0.0566685994466145,1079.5383201294192,2824.793857397047,2730.063508831415,3824.160016668965,0.0651516843661831,0.1066516843661831,C1,5622.70467606373,183.0,183.0,5.0,13.770833333333334,786.2708333333334,60.520833333333336,3.081432602493095,1.0,621.7912035944581,2023.0,5.0,25.0,10.0,59.5,0.9639828768728926,,0.6217912035944582,,,
11,2023-07-03,2.0,2023-07-03,5339.270833333333,0.0096781866948554,103.33306810218964,2182.783045910755,0.0562987986952912,2110.922595116398,0.0549697875976562,6.309042352588614e-06,785.4791666666666,0.0345652173913043,0.0550869565217391,0.1021818181818181,0.11375,0.0632447438496997,0.0015237154537695,0.0007334414903306,12.904545454545454,12.563636363636364,11.65,10.290909090909093,0.04,785.4791666666666,56.35,15.066666666666668,2023-07-03,0.0549697875976562,1081.1908487678745,2834.774346785442,2745.538962423147,3832.3331468482497,0.0645225840666268,0.1060225840666268,C1,5644.3661486797055,184.0,184.0,4.0,15.291666666666666,785.5104166666666,53.41666666666666,3.938575459635952,0.8571428571428571,809.4476420248263,2023.0,4.0,27.0,11.0,70.5,0.9653910935972384,,0.8094476420248263,,,
12,2023-07-04,3.0,2023-07-04,5360.5,0.0096589872272136,103.53834257188848,2178.1001537382986,0.057254575706378,2091.0491260553963,0.0578880310058593,7.703974036221524e-06,783.8916666666668,0.0335217391304347,0.0544782608695652,0.1000888888888889,0.1131818181818181,0.06214011432115,0.0027839483301513,0.0013400554593169,13.802272727272726,13.336363636363636,12.16590909090909,10.46818181818182,0.0,783.8916666666668,59.97083333333333,15.7,2023-07-04,0.0578880310058593,1087.8257562564638,2828.692687582476,2719.6908409658645,3814.531345723704,0.0633956358448472,0.1048956358448472,C1,5572.961511492126,185.0,185.0,8.0,15.479166666666666,783.8729166666667,61.16666666666666,4.938575459635953,1.0,682.9508094919202,2023.0,8.0,25.0,11.5,82.0,0.9696417875235613,,0.6829508094919201,,,
