,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
0,2023-06-22,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.8417006204293,,,,,,C2,,173.0,,,,,,,,,,,,,,,,,,,
1,2023-06-23,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0137411040561,,,,,,C2,,174.0,,,,,,,,,,,,,,,,,,,
2,2023-06-24,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.8527247358471,,,,,,C2,,175.0,,,,,,,,,,,,,,0.9783844250505681,,,,,
3,2023-06-25,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.1250629248873,,,,,,C2,,176.0,,,,,,,,,,,,,,0.9837516238004319,,,,,
4,2023-06-26,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.8298465496615,,,,,,C2,,177.0,,,,,,,,,,,,,,0.9735368465120873,,,,,
5,2023-06-27,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0117023022715,,,,,,C2,,178.0,,,,,,,,,,,,,,0.9694631612822046,,,,,
6,2023-06-28,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0819930454754,,,,,,C2,,179.0,,,,,,,,,,,,,,0.9596770668655021,,,,,
7,2023-06-29,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.3575675954306,,,,,,C2,,180.0,180.0,19.0,23.5,775.4214285714286,18.928571428571427,0.5476724492741734,0.5476724492741734,2347.448162322645,2023.0,0.0,25.0,10.0,10.0,0.9610026637090976,,2.347448162322645,,,
8,2023-06-30,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.6639242474625,,,,,,C2,,181.0,181.0,2.0,12.041666666666666,777.0875,54.10416666666666,1.1191010207027448,0.5714285714285714,645.4891153321128,2023.0,2.0,20.0,7.5,17.5,0.9567385570589082,,0.6454891153321127,,,
9,2023-07-01,0.0,2023-07-01,5202.239130434783,0.0098043791180625,101.99997676986791,2136.52816768738,0.2025817547427163,2062.569020619789,0.1857193656589673,6.639411065579065e-06,786.6608695652175,0.1120652173913043,0.1332826086956521,0.1346521739130435,0.0886521739130434,0.1225630273094918,0.0,0.0,18.541304347826088,17.58695652173913,16.306521739130435,14.308695652173911,,786.6608695652175,67.37826086956522,12.68695652173913,2023-07-01,0.1857193656589673,848.5593282294566,2785.2305221101487,2699.162941868492,4265.402468110605,0.090019388327169,0.140019388327169,C2,6045.932223689964,182.0,182.0,2.0,11.958333333333334,780.0375,67.25,1.6905295921313162,0.5714285714285714,458.0791643568555,2023.0,2.0,25.0,10.0,27.5,0.9561663917295693,,0.4580791643568555,,,
