half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-27 19:30:00,2023-06-27 19:30:00,39.31415,-106.61498,1200.1644044299192,0.0,0.0,267,Fry 4
2023-06-27 20:30:00,2023-06-27 20:30:00,39.31415,-106.61498,1124.129569847563,0.0,0.0,267,Fry 4
2023-06-27 21:00:00,2023-06-27 21:00:00,39.31415,-106.61498,1255.3316711315986,0.0,0.0,267,Fry 4
2023-06-27 21:30:00,2023-06-27 21:30:00,39.31415,-106.61498,1063.1494592910415,0.0,0.0,267,Fry 4
2023-06-27 22:00:00,2023-06-27 22:00:00,39.31415,-106.61498,1162.8778554036053,0.0,0.0,267,Fry 4
2023-06-27 22:30:00,2023-06-27 22:30:00,39.31415,-106.61498,1216.9993510269203,0.0,0.0,267,Fry 4
2023-06-27 23:00:00,2023-06-27 23:00:00,39.31415,-106.61498,1238.0607443933964,0.0,0.0,267,Fry 4
2023-06-27 23:30:00,2023-06-27 23:30:00,39.31415,-106.61498,1177.3573441167364,0.0,0.0,267,Fry 4
2023-06-28 00:00:00,2023-06-28 00:00:00,39.31415,-106.61498,1222.0773405277998,0.0,0.0,267,Fry 4
2023-06-28 00:30:00,2023-06-28 00:30:00,39.31415,-106.61498,1124.383233760174,0.0,0.0,267,Fry 4
2023-06-28 01:00:00,2023-06-28 01:00:00,39.31415,-106.61498,1106.1202176223314,0.0,0.0,267,Fry 4
2023-06-28 02:00:00,2023-06-28 02:00:00,39.31415,-106.61498,1178.2363575059317,0.0,0.0,267,Fry 4
2023-06-28 02:30:00,2023-06-28 02:30:00,39.31415,-106.61498,1220.3032258180403,0.0,0.0,267,Fry 4
2023-06-28 03:30:00,2023-06-28 03:30:00,39.31415,-106.61498,1097.5576782116161,0.0,0.0,267,Fry 4
2023-06-28 04:00:00,2023-06-28 04:00:00,39.31415,-106.61498,1109.2534516464964,0.0,0.0,267,Fry 4
2023-06-28 05:00:00,2023-06-28 05:00:00,39.31415,-106.61498,1160.8747347480157,0.0,0.0,267,Fry 4
2023-06-28 06:00:00,2023-06-28 06:00:00,39.31415,-106.61498,1125.21624084194,0.0,0.0,267,Fry 4
2023-06-28 06:30:00,2023-06-28 06:30:00,39.31415,-106.61498,1099.7746705051309,0.0,0.0,267,Fry 4
2023-06-28 07:00:00,2023-06-28 07:00:00,39.31415,-106.61498,1158.9660507430401,0.0,0.0,267,Fry 4
2023-06-28 08:00:00,2023-06-28 08:00:00,39.31415,-106.61498,1194.2988838173812,0.0,0.0,267,Fry 4
2023-06-28 08:30:00,2023-06-28 08:30:00,39.31415,-106.61498,1137.8162339114451,0.0,0.0,267,Fry 4
2023-06-28 09:00:00,2023-06-28 09:00:00,39.31415,-106.61498,1142.3672465232216,0.0,0.0,267,Fry 4
2023-06-28 10:00:00,2023-06-28 10:00:00,39.31415,-106.61498,1164.4226031619821,0.0,0.0,267,Fry 4
2023-06-28 10:30:00,2023-06-28 10:30:00,39.31415,-106.61498,1061.137579788785,0.0,0.0,267,Fry 4
2023-06-28 11:00:00,2023-06-28 11:00:00,39.31415,-106.61498,1210.1264829791778,0.0,0.0,267,Fry 4
2023-06-28 11:30:00,2023-06-28 11:30:00,39.31415,-106.61498,1210.3554696155607,0.0,0.0,267,Fry 4
2023-06-28 12:30:00,2023-06-28 12:30:00,39.31415,-106.61498,1173.5164233624412,0.0,0.0,267,Fry 4
2023-06-28 13:00:00,2023-06-28 13:00:00,39.31415,-106.61498,1226.5406847584031,0.0,0.0,267,Fry 4
2023-06-28 14:00:00,2023-06-28 14:00:00,39.31415,-106.61498,1199.2188132365882,0.0,0.0,267,Fry 4
2023-06-28 14:30:00,2023-06-28 14:30:00,39.31415,-106.61498,1145.1670174808223,0.0,0.0,267,Fry 4
2023-06-28 15:00:00,2023-06-28 15:00:00,39.31415,-106.61498,1133.651706324455,0.0,0.0,267,Fry 4
2023-06-28 15:30:00,2023-06-28 15:30:00,39.31415,-106.61498,1170.6885396819346,0.0,0.0,267,Fry 4
2023-06-28 16:30:00,2023-06-28 16:30:00,39.31415,-106.61498,1134.8588683214093,0.0,0.0,267,Fry 4
2023-06-28 17:00:00,2023-06-28 17:00:00,39.31415,-106.61498,1143.8572123606277,0.0,0.0,267,Fry 4
2023-06-28 17:30:00,2023-06-28 17:30:00,39.31415,-106.61498,1145.2507606733693,0.0,0.0,267,Fry 4
