half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-29 21:30:00,2023-06-29 21:30:00,39.37997,-106.96697,819.027221548136,0.0,0.0,283,Fry 6
2023-06-29 22:00:00,2023-06-29 22:00:00,39.37997,-106.96697,830.8546747685457,0.0,0.0,283,Fry 6
2023-06-29 22:30:00,2023-06-29 22:30:00,39.37997,-106.96697,820.9719073164056,0.0,0.0,283,Fry 6
2023-06-29 23:00:00,2023-06-29 23:00:00,39.37997,-106.96697,820.3078307432457,0.0,0.0,283,Fry 6
2023-06-29 23:30:00,2023-06-29 23:30:00,39.37997,-106.96697,809.6744913995827,0.0,0.0,283,Fry 6
2023-06-30 00:00:00,2023-06-30 00:00:00,39.37997,-106.96697,810.2802198242767,0.0,0.0,283,Fry 6
2023-06-30 00:30:00,2023-06-30 00:30:00,39.37997,-106.96697,848.7231503555819,0.0,0.0,283,Fry 6
2023-06-30 01:00:00,2023-06-30 01:00:00,39.37997,-106.96697,813.0460468183712,0.0,0.0,283,Fry 6
2023-06-30 02:00:00,2023-06-30 02:00:00,39.37997,-106.96697,806.6836930053626,0.0,0.0,283,Fry 6
2023-06-30 02:30:00,2023-06-30 02:30:00,39.37997,-106.96697,831.4259203708662,0.0,0.0,283,Fry 6
2023-06-30 03:00:00,2023-06-30 03:00:00,39.37997,-106.96697,801.9362310761277,0.0,0.0,283,Fry 6
2023-06-30 03:30:00,2023-06-30 03:30:00,39.37997,-106.96697,862.4068573197276,0.0,0.0,283,Fry 6
2023-06-30 04:00:00,2023-06-30 04:00:00,39.37997,-106.96697,783.4588779282061,0.0,0.0,283,Fry 6
2023-06-30 04:30:00,2023-06-30 04:30:00,39.37997,-106.96697,822.7809776667418,0.0,0.0,283,Fry 6
2023-06-30 05:00:00,2023-06-30 05:00:00,39.37997,-106.96697,819.1200060408631,0.0,0.0,283,Fry 6
2023-06-30 05:30:00,2023-06-30 05:30:00,39.37997,-106.96697,835.7348548969295,0.0,0.0,283,Fry 6
2023-06-30 06:00:00,2023-06-30 06:00:00,39.37997,-106.96697,837.8462294754671,0.0,0.0,283,Fry 6
2023-06-30 06:30:00,2023-06-30 06:30:00,39.37997,-106.96697,805.2530800295071,0.0,0.0,283,Fry 6
2023-06-30 07:00:00,2023-06-30 07:00:00,39.37997,-106.96697,807.6079073303285,0.0,0.0,283,Fry 6
2023-06-30 07:30:00,2023-06-30 07:30:00,39.37997,-106.96697,823.4417040063609,0.0,0.0,283,Fry 6
2023-06-30 08:30:00,2023-06-30 08:30:00,39.37997,-106.96697,830.9816129884849,0.0,0.0,283,Fry 6
2023-06-30 09:00:00,2023-06-30 09:00:00,39.37997,-106.96697,824.5505440508825,0.0,0.0,283,Fry 6
2023-06-30 09:30:00,2023-06-30 09:30:00,39.37997,-106.96697,807.9018956054564,0.0,0.0,283,Fry 6
2023-06-30 10:00:00,2023-06-30 10:00:00,39.37997,-106.96697,799.5831388140684,0.0,0.0,283,Fry 6
2023-06-30 10:30:00,2023-06-30 10:30:00,39.37997,-106.96697,825.5232187663582,0.0,0.0,283,Fry 6
2023-06-30 11:00:00,2023-06-30 11:00:00,39.37997,-106.96697,802.8710288767945,0.0,0.0,283,Fry 6
2023-06-30 12:00:00,2023-06-30 12:00:00,39.37997,-106.96697,783.4036198095139,0.0,0.0,283,Fry 6
2023-06-30 12:30:00,2023-06-30 12:30:00,39.37997,-106.96697,808.2747375162637,0.0,0.0,283,Fry 6
2023-06-30 13:00:00,2023-06-30 13:00:00,39.37997,-106.96697,816.1843669222578,0.0,0.0,283,Fry 6
2023-06-30 13:30:00,2023-06-30 13:30:00,39.37997,-106.96697,825.6326626024597,0.0,0.0,283,Fry 6
2023-06-30 14:30:00,2023-06-30 14:30:00,39.37997,-106.96697,787.8091998481885,0.0,0.0,283,Fry 6
2023-06-30 15:00:00,2023-06-30 15:00:00,39.37997,-106.96697,811.4811493562122,0.0,0.0,283,Fry 6
2023-06-30 15:30:00,2023-06-30 15:30:00,39.37997,-106.96697,823.7698485206415,0.0,0.0,283,Fry 6
2023-06-30 16:00:00,2023-06-30 16:00:00,39.37997,-106.96697,800.8626962966904,0.0,0.0,283,Fry 6
2023-06-30 16:30:00,2023-06-30 16:30:00,39.37997,-106.96697,789.7238042690242,0.0,0.0,283,Fry 6
2023-06-30 17:00:00,2023-06-30 17:00:00,39.37997,-106.96697,855.7780483202063,0.0,0.0,283,Fry 6
2023-06-30 17:30:00,2023-06-30 17:30:00,39.37997,-106.96697,925.4112376285178,0.0,0.0,283,Fry 6
2023-06-30 18:00:00,2023-06-30 18:00:00,39.37997,-106.96697,858.51171281602,0.0,0.0,283,Fry 6
2023-06-30 18:30:00,2023-06-30 18:30:00,39.37997,-106.96697,906.9761824070608,0.0,0.0,283,Fry 6
2023-06-30 19:00:00,2023-06-30 19:00:00,39.37997,-106.96697,897.3659171131192,0.0,0.0,283,Fry 6
2023-06-30 19:30:00,2023-06-30 19:30:00,39.37997,-106.96697,894.7430321487725,0.0,0.0,283,Fry 6
2023-06-30 20:00:00,2023-06-30 20:00:00,39.37997,-106.96697,880.537361694718,0.0,0.0,283,Fry 6
2023-06-30 20:30:00,2023-06-30 20:30:00,39.37997,-106.96697,884.0777321371033,0.0,0.0,283,Fry 6
2023-06-30 21:00:00,2023-06-30 21:00:00,39.37997,-106.96697,874.9865858628638,0.0,0.0,283,Fry 6
2023-06-30 21:30:00,2023-06-30 21:30:00,39.37997,-106.96697,857.5761163668892,0.0,0.0,283,Fry 6
2023-06-30 22:00:00,2023-06-30 22:00:00,39.37997,-106.96697,871.0725031452145,0.0,0.0,283,Fry 6
2023-06-30 22:30:00,2023-06-30 22:30:00,39.37997,-106.96697,921.8603161792626,0.0,0.0,283,Fry 6
2023-06-30 23:00:00,2023-06-30 23:00:00,39.37997,-106.96697,883.4997142014028,0.0,0.0,283,Fry 6
2023-07-01 00:00:00,2023-07-01 00:00:00,39.37997,-106.96697,865.7652070693742,0.0,0.0,283,Fry 6
2023-07-01 00:30:00,2023-07-01 00:30:00,39.37997,-106.96697,878.0571274114383,0.0,0.0,283,Fry 6
2023-07-01 01:00:00,2023-07-01 01:00:00,39.37997,-106.96697,878.7975897189357,0.0,0.0,283,Fry 6
2023-07-01 01:30:00,2023-07-01 01:30:00,39.37997,-106.96697,875.2422538965998,0.0,0.0,283,Fry 6
2023-07-01 02:00:00,2023-07-01 02:00:00,39.37997,-106.96697,854.9457601546593,0.0,0.0,283,Fry 6
2023-07-01 02:30:00,2023-07-01 02:30:00,39.37997,-106.96697,871.3443796413196,0.0,0.0,283,Fry 6
2023-07-01 03:00:00,2023-07-01 03:00:00,39.37997,-106.96697,864.1810317053532,0.0,0.0,283,Fry 6
2023-07-01 03:30:00,2023-07-01 03:30:00,39.37997,-106.96697,877.5226373306249,0.0,0.0,283,Fry 6
2023-07-01 04:00:00,2023-07-01 04:00:00,39.37997,-106.96697,896.1301301644636,0.0,0.0,283,Fry 6
2023-07-01 04:30:00,2023-07-01 04:30:00,39.37997,-106.96697,842.204051289971,0.0,0.0,283,Fry 6
2023-07-01 05:00:00,2023-07-01 05:00:00,39.37997,-106.96697,900.4445259617344,0.0,0.0,283,Fry 6
