half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-29 21:30:00,2023-06-29 21:30:00,39.21591,-107.22501,1058.4662253301053,0.0,0.0,280,Crys 3
2023-06-29 22:00:00,2023-06-29 22:00:00,39.21591,-107.22501,1014.791730463785,0.0,0.0,280,Crys 3
2023-06-29 23:00:00,2023-06-29 23:00:00,39.21591,-107.22501,983.877136681803,0.0,0.0,280,Crys 3
2023-06-29 23:30:00,2023-06-29 23:30:00,39.21591,-107.22501,998.9259678024957,0.0,0.0,280,Crys 3
2023-06-30 00:00:00,2023-06-30 00:00:00,39.21591,-107.22501,1052.10739479182,0.0,0.0,280,Crys 3
2023-06-30 00:30:00,2023-06-30 00:30:00,39.21591,-107.22501,1016.4338647735633,0.0,0.0,280,Crys 3
2023-06-30 01:30:00,2023-06-30 01:30:00,39.21591,-107.22501,999.4392085433262,0.0,0.0,280,Crys 3
2023-06-30 02:00:00,2023-06-30 02:00:00,39.21591,-107.22501,990.540561506246,0.0,0.0,280,Crys 3
2023-06-30 02:30:00,2023-06-30 02:30:00,39.21591,-107.22501,1063.3043730688566,0.0,0.0,280,Crys 3
2023-06-30 03:00:00,2023-06-30 03:00:00,39.21591,-107.22501,984.8757993091846,0.0,0.0,280,Crys 3
2023-06-30 03:30:00,2023-06-30 03:30:00,39.21591,-107.22501,1009.9148842734073,0.0,0.0,280,Crys 3
2023-06-30 04:00:00,2023-06-30 04:00:00,39.21591,-107.22501,1039.5421323438952,0.0,0.0,280,Crys 3
2023-06-30 04:30:00,2023-06-30 04:30:00,39.21591,-107.22501,999.1923918362842,0.0,0.0,280,Crys 3
2023-06-30 05:30:00,2023-06-30 05:30:00,39.21591,-107.22501,1011.4339452650746,0.0,0.0,280,Crys 3
2023-06-30 06:00:00,2023-06-30 06:00:00,39.21591,-107.22501,999.1542261655355,0.0,0.0,280,Crys 3
2023-06-30 06:30:00,2023-06-30 06:30:00,39.21591,-107.22501,1022.2103307857087,0.0,0.0,280,Crys 3
2023-06-30 07:30:00,2023-06-30 07:30:00,39.21591,-107.22501,1013.5571177368645,0.0,0.0,280,Crys 3
2023-06-30 08:00:00,2023-06-30 08:00:00,39.21591,-107.22501,970.4248220453928,0.0,0.0,280,Crys 3
2023-06-30 08:30:00,2023-06-30 08:30:00,39.21591,-107.22501,1016.048631839852,0.0,0.0,280,Crys 3
2023-06-30 09:30:00,2023-06-30 09:30:00,39.21591,-107.22501,1004.0187073876823,0.0,0.0,280,Crys 3
2023-06-30 10:00:00,2023-06-30 10:00:00,39.21591,-107.22501,1009.1660779577489,0.0,0.0,280,Crys 3
2023-06-30 10:30:00,2023-06-30 10:30:00,39.21591,-107.22501,993.32564381896,0.0,0.0,280,Crys 3
2023-06-30 11:30:00,2023-06-30 11:30:00,39.21591,-107.22501,1005.6818468189192,0.0,0.0,280,Crys 3
2023-06-30 12:00:00,2023-06-30 12:00:00,39.21591,-107.22501,1025.9920398819975,0.0,0.0,280,Crys 3
2023-06-30 12:30:00,2023-06-30 12:30:00,39.21591,-107.22501,1018.1434407822694,0.0,0.0,280,Crys 3
2023-06-30 13:30:00,2023-06-30 13:30:00,39.21591,-107.22501,1008.9714834119901,0.0,0.0,280,Crys 3
2023-06-30 14:00:00,2023-06-30 14:00:00,39.21591,-107.22501,1011.5132094908502,0.0,0.0,280,Crys 3
2023-06-30 14:30:00,2023-06-30 14:30:00,39.21591,-107.22501,1040.0114804170028,0.0,0.0,280,Crys 3
2023-06-30 15:30:00,2023-06-30 15:30:00,39.21591,-107.22501,1010.3943401758576,0.0,0.0,280,Crys 3
2023-06-30 16:00:00,2023-06-30 16:00:00,39.21591,-107.22501,1037.8244706269381,0.0,0.0,280,Crys 3
2023-06-30 16:30:00,2023-06-30 16:30:00,39.21591,-107.22501,1018.1720612951426,0.0,0.0,280,Crys 3
2023-06-30 17:00:00,2023-06-30 17:00:00,39.21591,-107.22501,1012.0307496186349,0.0,0.0,280,Crys 3
2023-06-30 18:00:00,2023-06-30 18:00:00,39.21591,-107.22501,1104.6959443016763,0.0,0.0,280,Crys 3
2023-06-30 18:30:00,2023-06-30 18:30:00,39.21591,-107.22501,1041.8188298672492,0.0,0.0,280,Crys 3
2023-06-30 19:00:00,2023-06-30 19:00:00,39.21591,-107.22501,1063.1737111316659,0.0,0.0,280,Crys 3
2023-06-30 19:30:00,2023-06-30 19:30:00,39.21591,-107.22501,1014.655566706526,0.0,0.0,280,Crys 3
2023-06-30 20:00:00,2023-06-30 20:00:00,39.21591,-107.22501,1043.1997250221773,0.0,0.0,280,Crys 3
2023-06-30 20:30:00,2023-06-30 20:30:00,39.21591,-107.22501,1016.8957614820138,0.0,0.0,280,Crys 3
2023-06-30 21:00:00,2023-06-30 21:00:00,39.21591,-107.22501,1026.198867548356,0.0,0.0,280,Crys 3
2023-06-30 21:30:00,2023-06-30 21:30:00,39.21591,-107.22501,1012.1700832362386,0.0,0.0,280,Crys 3
2023-06-30 22:00:00,2023-06-30 22:00:00,39.21591,-107.22501,1024.8654579720353,0.0,0.0,280,Crys 3
2023-06-30 23:00:00,2023-06-30 23:00:00,39.21591,-107.22501,1012.2008300249787,0.0,0.0,280,Crys 3
2023-06-30 23:30:00,2023-06-30 23:30:00,39.21591,-107.22501,1042.9445478210926,0.0,0.0,280,Crys 3
2023-07-01 00:00:00,2023-07-01 00:00:00,39.21591,-107.22501,1004.902795794716,0.0,0.0,280,Crys 3
2023-07-01 00:30:00,2023-07-01 00:30:00,39.21591,-107.22501,1026.072598363811,0.0,0.0,280,Crys 3
2023-07-01 01:00:00,2023-07-01 01:00:00,39.21591,-107.22501,1031.4398401003364,0.0,0.0,280,Crys 3
2023-07-01 01:30:00,2023-07-01 01:30:00,39.21591,-107.22501,996.5915617069267,0.0,0.0,280,Crys 3
2023-07-01 02:00:00,2023-07-01 02:00:00,39.21591,-107.22501,1031.4530765598108,0.0,0.0,280,Crys 3
2023-07-01 02:30:00,2023-07-01 02:30:00,39.21591,-107.22501,1017.1080869921814,0.0,0.0,280,Crys 3
2023-07-01 03:30:00,2023-07-01 03:30:00,39.21591,-107.22501,1022.3423297353514,0.0,0.0,280,Crys 3
2023-07-01 04:00:00,2023-07-01 04:00:00,39.21591,-107.22501,1001.001792341526,0.0,0.0,280,Crys 3
2023-07-01 04:30:00,2023-07-01 04:30:00,39.21591,-107.22501,988.1502909549502,0.0,0.0,280,Crys 3
2023-07-01 05:00:00,2023-07-01 05:00:00,39.21591,-107.22501,1010.9786259905815,0.0,0.0,280,Crys 3
2023-07-01 05:30:00,2023-07-01 05:30:00,39.21591,-107.22501,1010.8220495099308,0.0,0.0,280,Crys 3
2023-07-01 06:00:00,2023-07-01 06:00:00,39.21591,-107.22501,986.4776330604954,0.0,0.0,280,Crys 3
2023-07-01 06:30:00,2023-07-01 06:30:00,39.21591,-107.22501,1015.9047272754259,0.0,0.0,280,Crys 3
2023-07-01 07:00:00,2023-07-01 07:00:00,39.21591,-107.22501,994.6544117310689,0.0,0.0,280,Crys 3
2023-07-01 07:30:00,2023-07-01 07:30:00,39.21591,-107.22501,988.9274941448991,0.0,0.0,280,Crys 3
2023-07-01 08:00:00,2023-07-01 08:00:00,39.21591,-107.22501,1012.2896723429973,0.0,0.0,280,Crys 3
2023-07-01 08:30:00,2023-07-01 08:30:00,39.21591,-107.22501,1001.4282096045059,0.0,0.0,280,Crys 3
