half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-25 16:30:00,2023-06-25 16:30:00,39.32387,-107.03048,880.7001292787636,0.0,0.0,272,RF 7
2023-06-25 17:00:00,2023-06-25 17:00:00,39.32387,-107.03048,844.7420904907507,0.0,0.0,272,RF 7
2023-06-25 17:30:00,2023-06-25 17:30:00,39.32387,-107.03048,877.1431569753273,0.0,0.0,272,RF 7
2023-06-25 18:00:00,2023-06-25 18:00:00,39.32387,-107.03048,843.2096509911441,0.0,0.0,272,RF 7
2023-06-25 18:30:00,2023-06-25 18:30:00,39.32387,-107.03048,861.832814528877,0.0,0.0,272,RF 7
2023-06-25 19:00:00,2023-06-25 19:00:00,39.32387,-107.03048,913.092290275514,0.0,0.0,272,RF 7
2023-06-25 19:30:00,2023-06-25 19:30:00,39.32387,-107.03048,863.4458035439508,0.0,0.0,272,RF 7
2023-06-25 20:00:00,2023-06-25 20:00:00,39.32387,-107.03048,869.9261017159308,0.0,0.0,272,RF 7
2023-06-25 20:30:00,2023-06-25 20:30:00,39.32387,-107.03048,899.6850687486406,0.0,0.0,272,RF 7
2023-06-25 21:00:00,2023-06-25 21:00:00,39.32387,-107.03048,791.4651762526934,0.0,0.0,272,RF 7
2023-06-25 21:30:00,2023-06-25 21:30:00,39.32387,-107.03048,873.8792141386266,0.0,0.0,272,RF 7
2023-06-25 22:00:00,2023-06-25 22:00:00,39.32387,-107.03048,862.3609614760244,0.0,0.0,272,RF 7
2023-06-25 22:30:00,2023-06-25 22:30:00,39.32387,-107.03048,846.6398439244864,0.0,0.0,272,RF 7
2023-06-25 23:00:00,2023-06-25 23:00:00,39.32387,-107.03048,877.7023217609249,0.0,0.0,272,RF 7
2023-06-25 23:30:00,2023-06-25 23:30:00,39.32387,-107.03048,865.6141609930448,0.0,0.0,272,RF 7
2023-06-26 00:00:00,2023-06-26 00:00:00,39.32387,-107.03048,917.4763576098875,0.0,0.0,272,RF 7
2023-06-26 00:30:00,2023-06-26 00:30:00,39.32387,-107.03048,788.9032264867884,0.0,0.0,272,RF 7
2023-06-26 01:00:00,2023-06-26 01:00:00,39.32387,-107.03048,748.4590094956346,0.0,0.0,272,RF 7
2023-06-26 01:30:00,2023-06-26 01:30:00,39.32387,-107.03048,855.8161431606194,0.0,0.0,272,RF 7
2023-06-26 02:00:00,2023-06-26 02:00:00,39.32387,-107.03048,796.0818098971133,0.0,0.0,272,RF 7
2023-06-26 02:30:00,2023-06-26 02:30:00,39.32387,-107.03048,792.1717697188253,0.0,0.0,272,RF 7
2023-06-26 03:00:00,2023-06-26 03:00:00,39.32387,-107.03048,911.0550358201608,0.0,0.0,272,RF 7
