Site ID,CrnsID,Message Date,FI,Jung,DOM,Hour,Min,BV,P1 (mb),P4 (mb),T7 C,H7 %,Rain Tips,E1,N1/Samp,N2/Samp,N3/Samp
275,10280723,2024-10-01 00:00:00 UTC,1.124,146.761,1,0,0,13.2,720.2,718.4,16.2,24.8,0,1801,7493,2805,7058
275,10280635,2024-09-30 23:30:00 UTC,1.124,146.761,30,23,30,13.2,720.2,718.4,18.6,21.2,0,1800,7541,2739,7081
275,10280557,2024-09-30 23:00:00 UTC,1.124,146.761,30,23,0,13.2,720.0,718.3,19.0,21.2,0,1801,7702,2759,7012
275,10280489,2024-09-30 22:30:00 UTC,1.121,147.158,30,22,30,13.2,719.9,718.1,19.0,20.0,0,1800,7490,2717,7096
275,10280407,2024-09-30 22:03:00 UTC,1.121,147.158,30,22,0,13.2,719.7,717.9,19.4,20.0,0,1800,7279,2790,6981
275,10280337,2024-09-30 21:30:00 UTC,1.121,147.158,30,21,30,13.2,719.7,718.0,19.0,20.8,0,1801,7447,2757,7206
275,10280231,2024-09-30 21:00:00 UTC,1.121,147.158,30,21,0,13.3,719.8,718.1,19.4,21.2,0,1800,7627,2849,7160
275,10280170,2024-09-30 20:30:00 UTC,1.121,147.158,30,20,30,13.3,719.7,718.1,19.0,22.0,0,1800,7507,2801,7053
275,10280080,2024-09-30 20:00:00 UTC,1.121,147.158,30,20,0,13.3,719.8,718.2,18.6,22.0,0,1801,7364,2776,7004
275,10280015,2024-09-30 19:30:00 UTC,1.121,147.158,30,19,30,13.3,720.1,718.4,19.4,20.4,0,1800,7310,2748,7081
275,10279915,2024-09-30 19:03:00 UTC,1.121,147.158,30,19,0,13.3,720.3,718.7,18.6,19.2,0,1800,7473,2748,6922
275,10279848,2024-09-30 18:30:00 UTC,1.121,147.158,30,18,30,13.3,720.5,719.0,19.0,20.4,0,1800,7433,2771,6939
275,10279761,2024-09-30 18:00:00 UTC,1.121,147.158,30,18,0,13.3,720.5,719.0,18.2,25.6,0,1801,7289,2858,6838
275,10279701,2024-09-30 17:30:00 UTC,1.121,147.158,30,17,30,13.3,720.6,719.1,17.8,26.0,0,1800,7517,2714,6920
275,10279583,2024-09-30 17:00:00 UTC,1.121,147.158,30,17,0,13.3,720.5,719.0,17.4,28.0,0,1800,7383,2788,7025
275,10279515,2024-09-30 16:30:00 UTC,1.12,147.264,30,16,30,13.6,720.3,719.0,17.0,30.8,0,1801,7294,2794,6859
275,10279479,2024-09-30 16:06:00 UTC,1.12,147.264,30,16,0,13.9,720.2,718.8,15.4,33.2,0,1800,7294,2731,6969
275,10279359,2024-09-30 15:30:00 UTC,1.12,147.264,30,15,30,14.1,720.3,718.7,12.2,43.6,0,1800,7412,2745,6951
275,10279263,2024-09-30 15:00:00 UTC,1.12,147.264,30,15,0,13.1,720.3,718.4,8.2,58.0,0,1801,7334,2813,6748
275,10279198,2024-09-30 14:30:00 UTC,1.12,147.264,30,14,30,12.7,720.2,718.2,6.2,66.0,0,1800,7422,2747,6713
275,10279108,2024-09-30 14:00:00 UTC,1.12,147.264,30,14,0,12.7,720.1,718.1,6.2,64.4,0,1800,7376,2832,6835
275,10279044,2024-09-30 13:30:00 UTC,1.12,147.264,30,13,30,12.6,719.9,717.9,5.8,65.2,0,1801,7488,2669,6988
275,10278944,2024-09-30 13:00:00 UTC,1.12,147.264,30,13,0,12.6,719.7,717.6,5.4,65.2,0,1800,7467,2632,6750
275,10278874,2024-09-30 12:30:00 UTC,1.12,147.264,30,12,30,12.6,719.6,717.5,5.4,64.4,0,1800,7375,2760,7005
275,10278792,2024-09-30 12:00:00 UTC,1.12,147.264,30,12,0,12.6,719.5,717.4,6.2,61.6,0,1801,7466,2750,7003
275,10278721,2024-09-30 11:30:00 UTC,1.12,147.264,30,11,30,12.6,719.4,717.3,5.8,63.2,0,1800,7312,2665,6749
275,10278629,2024-09-30 11:00:00 UTC,1.12,147.264,30,11,0,12.6,719.3,717.2,6.2,61.6,0,1800,7452,2779,6960
275,10278556,2024-09-30 10:30:00 UTC,1.13,146.069,30,10,30,12.6,719.3,717.3,6.6,60.8,0,1800,7366,2743,6948
275,10278469,2024-09-30 10:00:00 UTC,1.13,146.069,30,10,0,12.6,719.3,717.3,7.8,54.8,0,1801,7467,2752,6840
275,10278398,2024-09-30 09:30:00 UTC,1.13,146.069,30,9,30,12.6,719.2,717.2,7.8,56.8,0,1800,7567,2767,6953
275,10278305,2024-09-30 09:00:00 UTC,1.13,146.069,30,9,0,12.6,719.2,717.2,7.0,58.8,0,1800,7427,2753,6782
275,10278238,2024-09-30 08:30:00 UTC,1.13,146.069,30,8,30,12.6,719.3,717.2,7.4,57.2,0,1801,7458,2772,6881
