Site ID,CrnsID,Message Date,FI,Jung,DOM,Hour,Min,BV,P1 (mb),P4 (mb),T7 C,H7 %,Rain Tips,E1,N1/Samp,N2/Samp,N3/Samp
271,10280737,2024-10-01 00:00:00 UTC,1.124,146.761,1,0,0,12.9,795.1,796.0,22.2,20.4,0,1802,5716,2317,0
271,10280648,2024-09-30 23:30:00 UTC,1.124,146.761,30,23,30,13.1,795.2,795.9,25.4,17.2,0,1801,5515,2212,0
271,10280573,2024-09-30 23:00:00 UTC,1.124,146.761,30,23,0,13.1,795.1,795.9,25.0,16.8,0,1800,5449,2329,0
271,10280501,2024-09-30 22:30:00 UTC,1.121,147.158,30,22,30,13.1,794.9,795.6,25.4,17.2,0,1800,5416,2250,0
271,10280421,2024-09-30 22:03:00 UTC,1.121,147.158,30,22,0,13.0,794.8,795.5,25.8,18.0,0,1801,5495,2274,0
271,10280351,2024-09-30 21:30:00 UTC,1.121,147.158,30,21,30,13.0,794.9,795.6,25.8,16.0,0,1800,5574,2234,0
271,10280247,2024-09-30 21:00:00 UTC,1.121,147.158,30,21,0,13.1,794.8,795.7,25.8,17.6,0,1800,5439,2207,0
271,10280182,2024-09-30 20:30:00 UTC,1.121,147.158,30,20,30,13.0,795.0,795.8,25.8,18.0,0,1801,5581,2252,0
271,10280094,2024-09-30 20:00:00 UTC,1.121,147.158,30,20,0,13.1,795.4,796.2,25.4,26.0,0,1800,5460,2270,0
271,10280030,2024-09-30 19:33:00 UTC,1.121,147.158,30,19,30,13.1,795.7,796.6,25.4,19.6,0,1800,5338,2354,0
271,10279929,2024-09-30 19:00:00 UTC,1.121,147.158,30,19,0,13.1,796.0,796.9,24.6,26.0,0,1801,5314,2241,0
271,10279862,2024-09-30 18:30:00 UTC,1.121,147.158,30,18,30,13.1,796.2,797.1,23.8,27.2,0,1800,5385,2279,0
271,10279774,2024-09-30 18:00:00 UTC,1.121,147.158,30,18,0,13.2,796.3,797.3,22.6,32.8,0,1800,5353,2231,0
271,10279715,2024-09-30 17:33:00 UTC,1.121,147.158,30,17,30,13.5,796.6,797.7,22.2,35.2,0,1801,5172,2281,0
271,10279597,2024-09-30 17:00:00 UTC,1.121,147.158,30,17,0,13.5,796.4,797.5,21.0,38.8,0,1800,5306,2191,0
271,10279529,2024-09-30 16:30:00 UTC,1.12,147.264,30,16,30,13.6,796.4,797.6,20.2,44.8,0,1800,5225,2228,0
271,10279437,2024-09-30 16:00:00 UTC,1.12,147.264,30,16,0,13.5,796.2,797.7,17.8,53.2,0,1801,5242,2239,0
271,10279373,2024-09-30 15:30:00 UTC,1.12,147.264,30,15,30,13.1,796.2,797.8,15.0,46.8,0,1800,5191,2270,0
