,date,Unnamed: 0,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND,doy_x,doy_y,min_temp_x,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD,year,min_temp_y,max_temp,GDD,cumulative_GDD,Bare_norm,Bare_norm7,VPD_kPa,N0_7,ND_7,VPD_7
215,2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2024-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2024-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,-2.6,-0.4048780487804878,770.1073170731707,89.35609756097561,0.0,0.0,63.12206390844921,2024.0,-2.6,3.4,0.0,0.0,,,0.06312206390844921,,,
278,2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,-3.8,1.1666666666666667,778.8000000000001,69.77499999999999,0.0,0.0,200.89049881469876,2024.0,-3.8,9.8,2.4000000000000004,2.4000000000000004,,,0.20089049881469875,,,
279,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,-5.0,2.35,782.7395833333334,62.3,0.0,0.0,272.7644309831405,2024.0,-5.0,14.2,4.6,7.0,,,0.2727644309831405,,,
280,2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,-4.6,4.4,777.2083333333334,59.708333333333336,0.0,0.0,337.01714074645867,2024.0,-4.6,17.4,6.199999999999999,13.2,,,0.33701714074645867,,,
281,2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.0,8.441666666666666,770.3020833333334,40.766666666666666,0.4285714285714285,0.4285714285714285,654.8061810380594,2024.0,0.2,16.6,5.800000000000001,19.0,,,0.6548061810380594,,,
282,2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,-4.2,0.0499999999999999,767.7937499999999,80.625,0.4285714285714285,0.0,118.77382445826056,2024.0,-4.6,0.2,0.0,19.0,,,0.11877382445826057,,,
283,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,-9.8,-3.766666666666667,775.0625,78.48333333333333,0.4285714285714285,0.0,99.472261746705,2024.0,-9.8,3.0,0.0,19.0,,,0.099472261746705,,,
284,2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,-7.8,-1.4583333333333333,774.8666666666667,69.30833333333334,0.4285714285714285,0.0,168.47730432398873,2024.0,-7.8,6.6,0.7999999999999998,19.8,,,0.16847730432398872,,,
285,2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,-7.8,-0.0416666666666666,777.65,64.49166666666666,0.4285714285714285,0.0,216.22810397553587,2024.0,-7.8,11.0,3.0,22.8,,,0.21622810397553588,,,
286,2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,-4.2,2.275,779.7395833333334,58.35,0.4285714285714285,0.0,299.734287307156,2024.0,-4.2,10.6,2.8,25.6,,,0.299734287307156,,,
287,2024-04-11,120.0,2024-04-11,4540.4375,0.0104956427149799,95.2882725878004,1804.0302705090128,0.1666332568774706,1775.8716318617508,0.1274655659993489,2.9386148180487847e-06,783.7270833333333,0.1936666666666666,0.23675,0.2014583333333333,0.0753333333333333,0.1988575543799579,0.15319215794239,0.0737391514605045,4.43404255319149,4.191666666666666,3.70625,3.160416666666667,0.0,783.7270833333333,56.94166666666666,3.0979166666666664,2024-04-11,0.1274655659993489,1047.213585172291,2338.8461306867675,2302.3396905664617,3902.1310613758887,0.2028754089076064,0.2443754089076064,C1,6077.75754537696,102.0,102.0,-5.4,2.9000000000000004,780.9479166666666,56.73333333333333,0.4285714285714285,0.0,325.5406423403568,2024.0,-5.4,13.8,4.4,30.0,,,0.3255406423403568,,,
288,2024-04-12,121.0,2024-04-12,4603.8125,0.0104228988290862,95.9517629437545,1813.2548117957945,0.1625617855462884,1785.1680002572873,0.1245155334472656,2.913426104973796e-06,783.1062499999999,0.1883958333333333,0.2295625,0.1980833333333333,0.0759583333333333,0.1939209327039008,0.1475601403531138,0.0710281758882429,4.93404255319149,4.625,4.029166666666667,3.35,0.0,783.1062499999999,51.13333333333333,5.058333333333334,2024-04-12,0.1245155334472656,1049.6114140841692,2350.8053439265,2314.3920245027457,3901.234685883899,0.1978390443386314,0.2393390443386314,C1,6074.35390082946,103.0,103.0,-4.2,4.858333333333333,780.3395833333334,50.94166666666666,0.4285714285714285,0.0,423.7277264665366,2024.0,-4.2,19.4,7.199999999999999,37.2,,,0.42372772646653656,,,
289,2024-04-13,122.0,2024-04-13,4666.791666666667,0.0103520350191098,96.60676567896462,1835.42509413536,0.1531541899450404,1798.5809874300296,0.1203893025716145,3.794175385874316e-06,782.2666666666668,0.1830652173913043,0.2224374999999999,0.1949166666666666,0.0763541666666666,0.1890096112426084,0.1419569868866969,0.0683310940815361,7.321739130434783,6.5062500000000005,5.152083333333334,3.6625,0.0,782.2666666666668,44.34583333333333,10.060416666666669,2024-04-13,0.1203893025716145,1047.7344621313034,2379.548142710855,2331.781374151002,3927.5709236011344,0.1928284911673267,0.2343284911673266,C1,6083.391965646502,104.0,104.0,0.6,9.875,779.5541666666667,44.125,0.8,0.3714285714285714,680.3980577742566,2024.0,0.6,17.8,6.4,43.6,0.9389389843382087,,0.6803980577742565,,,
290,2024-04-14,123.0,2024-04-14,4691.875,0.0103251692296827,96.86339609392192,1846.8898359296973,0.1486416428229547,1814.738726397504,0.115735371907552,3.280393014924581e-06,781.53125,0.1769999999999999,0.2147291666666666,0.1917708333333333,0.077,0.1836680957272134,0.1358630401939612,0.065397768614988,6.660416666666666,6.366666666666667,5.595833333333334,4.185416666666667,0.0,781.53125,52.37916666666666,6.825,2024-04-14,0.115735371907552,1048.1127287439635,2394.4116776655333,2352.7291741311333,3928.2941828281782,0.1873790520059584,0.2288790520059583,C1,6097.199695606105,105.0,105.0,-3.0,6.625,778.8291666666668,52.19166666666666,0.8,0.0,466.7773310444431,2024.0,-3.0,19.0,7.0,50.6,0.9392074610397392,,0.4667773310444431,,,0.30912356106628897
291,2024-04-15,124.0,2024-04-15,4968.895833333333,0.0100323113677943,99.68493761111644,1858.5534267247288,0.1439637097331815,1827.675010959213,0.1120236714680989,3.1299005650233435e-06,774.63125,0.1713958333333333,0.2075624999999999,0.1883958333333333,0.0775624999999999,0.1786090249332569,0.1300913247240178,0.0626195493709902,5.510416666666667,5.908333333333334,5.74375,4.49375,0.0,774.63125,48.69375,5.016666666666667,2024-04-15,0.1120236714680989,1051.1550852316357,2409.533011629168,2369.500499749788,3929.9818358329726,0.1822177642730549,0.2237177642730548,C1,6100.710899248086,106.0,106.0,-1.0,4.816666666666666,771.9250000000001,48.51666666666667,0.9428571428571428,0.1428571428571428,443.3797977432971,2024.0,-1.0,10.6,2.8,53.4,0.9396683882497829,,0.4433797977432971,,,0.3362848277687781
292,2024-04-16,125.0,2024-04-16,4676.541666666667,0.0103427515669052,96.7028638637571,1830.221225456599,0.1554115810538281,1783.260529936364,0.1251513163248697,4.878336610234426e-06,778.3583333333332,0.1703541666666666,0.2065833333333333,0.1846875,0.0785,0.1771496228601957,0.1284263443620081,0.0618181099191145,4.445833333333334,4.4437500000000005,4.535416666666666,4.416666666666667,5.6387997,778.3583333333332,85.81666666666666,2.7604166666666665,2024-04-16,0.1251513163248697,1055.3572880671725,2372.801555182428,2311.9190728830195,3863.426632688978,0.180728875438753,0.2222288754387529,C1,5941.218008145696,107.0,107.0,-0.2,2.98,775.4225,82.8,1.2,0.2571428571428572,130.15092269655992,2024.0,-1.4,10.2,2.6,56.0,0.9419444999054529,,0.13015092269655992,,,0.3312320009031967
293,2024-04-17,126.0,2024-04-17,4623.625,0.0104008827891459,96.15694613972296,1833.104387773356,0.154162534263125,1792.8959254639606,0.1221822102864583,4.157203535522175e-06,780.2583333333333,0.1706666666666666,0.20775,0.1845625,0.079,0.1776478892137166,0.1289947988742881,0.0620917358928095,5.3812500000000005,5.054166666666666,4.620833333333334,4.24375,3.6107,780.2583333333333,66.54583333333333,5.777083333333334,2024-04-17,0.1221822102864583,1055.0864041291711,2376.5394486861687,2324.4109406281195,3871.78921399258,0.1812372091076983,0.2227372091076983,C1,5977.037379156524,108.0,108.0,-2.2,5.575,777.4791666666666,66.31666666666666,1.2,0.0,305.8275809869602,2024.0,-2.2,16.6,5.800000000000001,61.8,0.9440267806712305,,0.30582758098696017,,,0.3335936544748982
294,2024-04-18,127.0,2024-04-18,4707.625,0.0103068184978704,97.02918585885074,1862.3759191852123,0.1424947898456708,1818.324047831064,0.114654541015625,4.4889742588750885e-06,779.7583333333333,0.1664791666666666,0.202625,0.1833125,0.0789375,0.1741884781277212,0.1250480787560828,0.0601919794269596,6.452083333333333,6.279166666666666,5.577083333333333,4.4125000000000005,0.71999997,779.7583333333333,53.66458333333333,8.747916666666667,2024-04-18,0.114654541015625,1056.8150809442006,2414.488705470302,2357.377386136902,3917.4704116046114,0.1777079017055273,0.2192079017055272,C1,6034.211112154761,109.0,109.0,3.4,8.533333333333333,776.9812499999999,53.475,1.9714285714285715,0.7714285714285715,517.5277196208771,2024.0,3.4,15.0,5.0,66.8,0.9457168077452832,,0.5175277196208771,,,0.34648726725164236
295,2024-04-19,128.0,2024-04-19,4727.645833333333,0.0102851251693342,97.23481487431184,1879.9048799893333,0.1359681526758819,1829.7073879107943,0.1114514668782552,5.081918661925621e-06,780.0458333333332,0.1632127659574468,0.1989361702127659,0.1814255319148936,0.0792765957446808,0.1714129725304815,0.1218816022933222,0.0586677937857374,6.495744680851064,6.189361702127659,5.614893617021276,4.693617021276595,0.0,780.0458333333332,67.20416666666667,7.541666666666667,2024-04-19,0.1114514668782552,1059.323074280834,2437.2142344272584,2372.135387338432,3941.117835452909,0.1748763178880502,0.2163763178880501,C1,6049.933278965043,110.0,110.0,1.0,7.358333333333333,777.2958333333332,67.00833333333334,2.4,0.4285714285714285,338.7512818976153,2024.0,1.0,13.4,4.199999999999999,71.0,0.9469009581247818,,0.3387512818976153,,,0.3239119173130392
296,2024-04-20,129.0,2024-04-20,4653.020833333333,0.0103672703803625,96.46435920119158,1871.4344395146368,0.1391542545407411,1820.253163138477,0.1141522725423177,5.210378122870973e-06,781.6708333333332,0.1604583333333333,0.19575,0.1797083333333333,0.08,0.1690575706040568,0.1191944072944066,0.0573743106095068,6.735416666666667,6.479166666666667,5.877083333333334,4.8625,0.2958,781.6708333333332,69.70833333333333,7.272916666666667,2024-04-20,0.1141522725423177,1061.2936747672402,2426.232679819604,2359.87839953238,3912.082238359569,0.172473325804319,0.213973325804319,C1,5997.090062253026,111.0,111.0,1.4,7.058333333333334,778.9145833333333,69.49166666666666,2.8857142857142857,0.4857142857142857,306.8767612625596,2024.0,1.4,14.2,4.6,75.6,0.9487543968846416,,0.30687676126255964,,,0.3373478413704891
297,2024-04-21,130.0,2024-04-21,4638.895833333333,0.0103832188506737,96.317277596666,1893.117706073058,0.131392667564567,1853.8830765146456,0.1051368713378906,3.923519237358588e-06,784.9479166666666,0.1569791666666666,0.1919166666666666,0.1783541666666666,0.0804791666666666,0.1662909970831227,0.1160381211225299,0.0558550300718683,6.827659574468084,6.585416666666667,5.9125000000000005,5.029166666666667,0.0,784.9479166666666,60.58541666666667,6.53125,2024-04-21,0.1051368713378906,1062.4075327236494,2454.3440840015883,2403.478107398141,3943.882279199429,0.1696508545329484,0.2111508545329483,C1,6084.747679331603,112.0,112.0,-3.0,6.316666666666666,782.18125,60.36666666666667,2.8857142857142857,0.0,378.8190984559759,2024.0,-3.0,17.8,6.4,82.0,0.9504242559088495,,0.3788190984559759,,,0.3573011868497228
298,2024-04-22,131.0,2024-04-22,4770.0,0.0102402430806439,97.66659938340769,1893.702895526796,0.1315278338157116,1857.6451455780589,0.104376475016276,3.5946625907118703e-06,781.4604166666667,0.15225,0.1863958333333333,0.1769166666666666,0.0805833333333333,0.1624774562729609,0.1116873868897603,0.0537608011317992,6.889583333333333,6.845833333333334,6.329166666666667,5.197916666666667,0.0,781.4604166666667,47.8875,8.487499999999999,2024-04-22,0.104376475016276,1056.815232020556,2455.102756465109,2408.355464954818,3926.2205390217496,0.1657602623265836,0.2072602623265835,C1,6065.378591332974,113.0,113.0,-0.6,8.191836734693878,778.730612244898,47.91836734693877,3.085714285714286,0.1999999999999999,566.0575463226602,2024.0,-0.6,19.4,7.199999999999999,89.2,0.9496754353208915,,0.5660575463226601,,,0.3856997755639136
299,2024-04-23,132.0,2024-04-23,4865.25,0.0101390768410252,98.63830975908724,1900.6366930395168,0.128844744750136,1856.189701638885,0.1046104431152343,4.439506973427437e-06,779.9145833333333,0.1480208333333333,0.1810625,0.1753333333333333,0.081625,0.1589558445079668,0.1076697042102785,0.051826886787868,7.993749999999999,7.5375,6.6312500000000005,5.3875,0.0,779.9145833333333,48.07708333333333,11.120833333333332,2024-04-23,0.1046104431152343,1058.229660892174,2464.092120861427,2406.468545715593,3922.856075966242,0.1621674975001998,0.2036674975001997,C1,6030.165970970032,114.0,114.0,2.6,10.916666666666666,777.1666666666666,47.875,3.742857142857143,0.6571428571428571,680.4711750865822,2024.0,2.6,19.8,7.4,96.6,0.9487605465705979,,0.6804711750865822,,,0.41885999492898834
300,2024-04-24,133.0,2024-04-24,4893.8125,0.010109373859045,98.92764685975544,1932.651793091498,0.1181079476318335,1892.3701742545825,0.0956319173177083,3.948124375048662e-06,780.6145833333334,0.1437083333333333,0.1758125,0.1737708333333333,0.082,0.1553770544198822,0.1035867887982719,0.0498615726228988,8.85744680851064,8.289583333333333,7.175,5.683333333333334,0.0,780.6145833333334,44.47916666666666,11.475,2024-04-24,0.0956319173177083,1063.0571178490634,2505.5982940693734,2453.374941781645,3970.3561989770014,0.1585163990806377,0.2000163990806376,C1,6115.495081457749,115.0,115.0,1.4,11.275,777.8895833333332,44.29166666666666,4.228571428571429,0.4857142857142857,744.766825731153,2024.0,1.4,19.4,7.199999999999999,103.8,0.9489545072208532,0.9451839113306056,0.7447668257311529,3918.4581510560815,6052.049369319609,0.45064803338784526
