half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-22 19:00:00,2023-06-22 19:00:00,39.332739,-106.978789,37478.50915611175,0.0,0.0,271,RF5
2023-06-22 19:30:00,2023-06-22 19:30:00,39.332739,-106.978789,37665.530258544284,0.0,0.0,271,RF5
2023-06-23 01:30:00,2023-06-23 01:30:00,39.332739,-106.978789,37219.937855682096,0.0,0.0,271,RF5
2023-06-28 14:00:00,2023-06-28 14:00:00,39.332739,-106.978789,759.6596977647426,0.0,0.0,271,RF5
2023-06-28 14:30:00,2023-06-28 14:30:00,39.332739,-106.978789,741.7846797462674,0.0,0.0,271,RF5
2023-06-30 18:30:00,2023-06-30 18:30:00,39.332739,-106.978789,,0.0,0.0,271,RF5
2023-06-30 19:30:00,2023-06-30 19:30:00,39.332739,-106.978789,1008.2158825081602,0.0,0.0,271,RF5
2023-06-30 20:00:00,2023-06-30 20:00:00,39.332739,-106.978789,965.3456727126264,0.0,0.0,271,RF5
2023-06-30 20:30:00,2023-06-30 20:30:00,39.332739,-106.978789,985.47452299945,0.0,0.0,271,RF5
2023-06-30 21:00:00,2023-06-30 21:00:00,39.332739,-106.978789,985.0188611371739,0.0,0.0,271,RF5
2023-06-30 21:30:00,2023-06-30 21:30:00,39.332739,-106.978789,995.5339336398017,0.0,0.0,271,RF5
2023-06-30 22:00:00,2023-06-30 22:00:00,39.332739,-106.978789,933.9739505117673,0.0,0.0,271,RF5
2023-06-30 22:30:00,2023-06-30 22:30:00,39.332739,-106.978789,968.4001393193261,0.0,0.0,271,RF5
2023-06-30 23:00:00,2023-06-30 23:00:00,39.332739,-106.978789,980.6064440771645,0.0,0.0,271,RF5
2023-06-30 23:30:00,2023-06-30 23:30:00,39.332739,-106.978789,998.0415926598828,0.0,0.0,271,RF5
2023-07-01 00:00:00,2023-07-01 00:00:00,39.332739,-106.978789,957.1706931894967,0.0,0.0,271,RF5
2023-07-01 00:30:00,2023-07-01 00:30:00,39.332739,-106.978789,961.6950011547913,0.0,0.0,271,RF5
2023-07-01 01:00:00,2023-07-01 01:00:00,39.332739,-106.978789,960.1871289763558,0.0,0.0,271,RF5
2023-07-01 01:30:00,2023-07-01 01:30:00,39.332739,-106.978789,991.7764437264989,0.0,0.0,271,RF5
2023-07-01 02:00:00,2023-07-01 02:00:00,39.332739,-106.978789,987.6839427680591,0.0,0.0,271,RF5
2023-07-01 02:30:00,2023-07-01 02:30:00,39.332739,-106.978789,991.2476303060896,0.0,0.0,271,RF5
2023-07-01 03:00:00,2023-07-01 03:00:00,39.332739,-106.978789,944.5229832701469,0.0,0.0,271,RF5
2023-07-01 03:30:00,2023-07-01 03:30:00,39.332739,-106.978789,954.698195380933,0.0,0.0,271,RF5
2023-07-01 04:00:00,2023-07-01 04:00:00,39.332739,-106.978789,955.2884478667761,0.0,0.0,271,RF5
2023-07-01 04:30:00,2023-07-01 04:30:00,39.332739,-106.978789,941.6156334182338,0.0,0.0,271,RF5
2023-07-01 05:00:00,2023-07-01 05:00:00,39.332739,-106.978789,935.5917788385948,0.0,0.0,271,RF5
2023-07-01 05:30:00,2023-07-01 05:30:00,39.332739,-106.978789,967.8674790747482,0.0,0.0,271,RF5
2023-07-01 06:00:00,2023-07-01 06:00:00,39.332739,-106.978789,963.6440791265843,0.0,0.0,271,RF5
2023-07-01 06:30:00,2023-07-01 06:30:00,39.332739,-106.978789,953.5699794506767,0.0,0.0,271,RF5
2023-07-01 07:00:00,2023-07-01 07:00:00,39.332739,-106.978789,934.923584338255,0.0,0.0,271,RF5
2023-07-01 07:30:00,2023-07-01 07:30:00,39.332739,-106.978789,954.7434770751593,0.0,0.0,271,RF5
2023-07-01 08:00:00,2023-07-01 08:00:00,39.332739,-106.978789,931.033676840059,0.0,0.0,271,RF5
2023-07-01 08:30:00,2023-07-01 08:30:00,39.332739,-106.978789,985.6269860983672,0.0,0.0,271,RF5
2023-07-01 09:00:00,2023-07-01 09:00:00,39.332739,-106.978789,953.6821554341186,0.0,0.0,271,RF5
2023-07-01 09:30:00,2023-07-01 09:30:00,39.332739,-106.978789,986.121358178893,0.0,0.0,271,RF5
2023-07-01 10:00:00,2023-07-01 10:00:00,39.332739,-106.978789,949.5253508411831,0.0,0.0,271,RF5
2023-07-01 10:30:00,2023-07-01 10:30:00,39.332739,-106.978789,964.2926521413656,0.0,0.0,271,RF5
2023-07-01 11:00:00,2023-07-01 11:00:00,39.332739,-106.978789,939.9102428625575,0.0,0.0,271,RF5
2023-07-01 11:30:00,2023-07-01 11:30:00,39.332739,-106.978789,915.3958368185056,0.0,0.0,271,RF5
2023-07-01 12:00:00,2023-07-01 12:00:00,39.332739,-106.978789,924.018485284193,0.0,0.0,271,RF5
2023-07-01 12:30:00,2023-07-01 12:30:00,39.332739,-106.978789,933.1237812234265,0.0,0.0,271,RF5
2023-07-01 13:00:00,2023-07-01 13:00:00,39.332739,-106.978789,956.6901172722813,0.0,0.0,271,RF5
2023-07-01 13:30:00,2023-07-01 13:30:00,39.332739,-106.978789,933.6877647063753,0.0,0.0,271,RF5
2023-07-01 14:00:00,2023-07-01 14:00:00,39.332739,-106.978789,926.5575189554748,0.0,0.0,271,RF5
2023-07-01 14:30:00,2023-07-01 14:30:00,39.332739,-106.978789,931.1310464965599,0.0,0.0,271,RF5
2023-07-01 15:00:00,2023-07-01 15:00:00,39.332739,-106.978789,932.7447448911131,0.0,0.0,271,RF5
2023-07-01 15:30:00,2023-07-01 15:30:00,39.332739,-106.978789,973.2067004589179,0.0,0.0,271,RF5
2023-07-01 16:00:00,2023-07-01 16:00:00,39.332739,-106.978789,942.8414635416345,0.0,0.0,271,RF5
2023-07-01 16:30:00,2023-07-01 16:30:00,39.332739,-106.978789,894.0160765098209,0.0,0.0,271,RF5
2023-07-01 17:00:00,2023-07-01 17:00:00,39.332739,-106.978789,945.2926469347987,0.0,0.0,271,RF5
2023-07-01 17:30:00,2023-07-01 17:30:00,39.332739,-106.978789,966.8622586733082,0.0,0.0,271,RF5
2023-07-01 18:00:00,2023-07-01 18:00:00,39.332739,-106.978789,911.0207627459778,0.0,0.0,271,RF5
2023-07-01 18:30:00,2023-07-01 18:30:00,39.332739,-106.978789,927.0886759179463,0.0,0.0,271,RF5
2023-07-01 19:00:00,2023-07-01 19:00:00,39.332739,-106.978789,909.6369077484536,0.0,0.0,271,RF5
2023-07-01 19:30:00,2023-07-01 19:30:00,39.332739,-106.978789,928.9603022689294,0.0,0.0,271,RF5
2023-07-01 20:00:00,2023-07-01 20:00:00,39.332739,-106.978789,935.9068865191877,0.0,0.0,271,RF5
2023-07-01 20:30:00,2023-07-01 20:30:00,39.332739,-106.978789,935.3862589590004,0.0,0.0,271,RF5
2023-07-01 21:00:00,2023-07-01 21:00:00,39.332739,-106.978789,948.8872394910351,0.0,0.0,271,RF5
2023-07-01 21:30:00,2023-07-01 21:30:00,39.332739,-106.978789,919.9688644436776,0.0,0.0,271,RF5
2023-07-01 22:00:00,2023-07-01 22:00:00,39.332739,-106.978789,942.0429720643481,0.0,0.0,271,RF5
2023-07-01 22:30:00,2023-07-01 22:30:00,39.332739,-106.978789,950.9854994552425,0.0,0.0,271,RF5
2023-07-01 23:00:00,2023-07-01 23:00:00,39.332739,-106.978789,994.157882803143,0.0,0.0,271,RF5
2023-07-01 23:30:00,2023-07-01 23:30:00,39.332739,-106.978789,943.6107314272125,0.0,0.0,271,RF5
2023-07-02 00:00:00,2023-07-02 00:00:00,39.332739,-106.978789,930.2438542376036,0.0,0.0,271,RF5
2023-07-02 00:30:00,2023-07-02 00:30:00,39.332739,-106.978789,938.0220527194386,0.0,0.0,271,RF5
2023-07-02 01:00:00,2023-07-02 01:00:00,39.332739,-106.978789,917.5780135809158,0.0,0.0,271,RF5
2023-07-02 01:30:00,2023-07-02 01:30:00,39.332739,-106.978789,974.8937910832661,0.0,0.0,271,RF5
2023-07-02 02:00:00,2023-07-02 02:00:00,39.332739,-106.978789,967.639170141379,0.0,0.0,271,RF5
2023-07-02 02:30:00,2023-07-02 02:30:00,39.332739,-106.978789,949.4359314525451,0.0,0.0,271,RF5
2023-07-02 03:00:00,2023-07-02 03:00:00,39.332739,-106.978789,949.844226942185,0.0,0.0,271,RF5
2023-07-02 03:30:00,2023-07-02 03:30:00,39.332739,-106.978789,927.0927819558907,0.0,0.0,271,RF5
2023-07-02 04:00:00,2023-07-02 04:00:00,39.332739,-106.978789,932.8022579099588,0.0,0.0,271,RF5
2023-07-02 04:30:00,2023-07-02 04:30:00,39.332739,-106.978789,934.2968590756427,0.0,0.0,271,RF5
2023-07-02 05:00:00,2023-07-02 05:00:00,39.332739,-106.978789,879.8094452205678,0.0,0.0,271,RF5
2023-07-02 05:30:00,2023-07-02 05:30:00,39.332739,-106.978789,971.2948944134552,0.0,0.0,271,RF5
2023-07-02 06:00:00,2023-07-02 06:00:00,39.332739,-106.978789,905.4417603316442,0.0,0.0,271,RF5
2023-07-02 06:30:00,2023-07-02 06:30:00,39.332739,-106.978789,942.7469278975182,0.0,0.0,271,RF5
2023-07-02 07:00:00,2023-07-02 07:00:00,39.332739,-106.978789,915.698691429249,0.0,0.0,271,RF5
