half_hour,datetime,lat,long,bare_nc_cph,swc,bwe,site,SiteName
2023-06-27 05:30:00,2023-06-27 05:30:00,39.22661,-106.76609,39524.00881480053,0.0,0.0,275,RF 2
2023-06-27 06:00:00,2023-06-27 06:00:00,39.22661,-106.76609,39259.87371566353,0.0,0.0,275,RF 2
2023-06-27 06:30:00,2023-06-27 06:30:00,39.22661,-106.76609,39112.071213145646,0.0,0.0,275,RF 2
2023-06-27 07:00:00,2023-06-27 07:00:00,39.22661,-106.76609,39142.24942046806,0.0,0.0,275,RF 2
2023-06-27 07:30:00,2023-06-27 07:30:00,39.22661,-106.76609,39453.48608959476,0.0,0.0,275,RF 2
2023-06-27 08:00:00,2023-06-27 08:00:00,39.22661,-106.76609,39911.9350943938,0.0,0.0,275,RF 2
2023-06-27 17:00:00,2023-06-27 17:00:00,39.22661,-106.76609,606.3852894964912,0.0,0.0,275,RF 2
2023-06-27 18:00:00,2023-06-27 18:00:00,39.22661,-106.76609,700.6243325876029,0.0,0.0,275,RF 2
2023-06-27 18:30:00,2023-06-27 18:30:00,39.22661,-106.76609,654.0571955236948,0.0,0.0,275,RF 2
2023-06-27 19:00:00,2023-06-27 19:00:00,39.22661,-106.76609,678.4636705298118,0.0,0.0,275,RF 2
2023-06-27 19:30:00,2023-06-27 19:30:00,39.22661,-106.76609,668.065077948961,0.0,0.0,275,RF 2
2023-06-27 20:30:00,2023-06-27 20:30:00,39.22661,-106.76609,625.3368490238618,0.0,0.0,275,RF 2
2023-06-27 21:00:00,2023-06-27 21:00:00,39.22661,-106.76609,691.4085518774423,0.0,0.0,275,RF 2
2023-06-27 21:30:00,2023-06-27 21:30:00,39.22661,-106.76609,609.103569746779,0.0,0.0,275,RF 2
2023-06-27 22:00:00,2023-06-27 22:00:00,39.22661,-106.76609,618.7069744680896,0.0,0.0,275,RF 2
2023-06-27 22:30:00,2023-06-27 22:30:00,39.22661,-106.76609,710.6754516251033,0.0,0.0,275,RF 2
2023-06-27 23:00:00,2023-06-27 23:00:00,39.22661,-106.76609,654.5861144850962,0.0,0.0,275,RF 2
2023-06-27 23:30:00,2023-06-27 23:30:00,39.22661,-106.76609,653.9078642488467,0.0,0.0,275,RF 2
2023-06-28 00:00:00,2023-06-28 00:00:00,39.22661,-106.76609,669.6303491092701,0.0,0.0,275,RF 2
2023-06-28 00:30:00,2023-06-28 00:30:00,39.22661,-106.76609,624.6739836393401,0.0,0.0,275,RF 2
2023-06-28 01:00:00,2023-06-28 01:00:00,39.22661,-106.76609,690.9662427490365,0.0,0.0,275,RF 2
2023-06-28 01:30:00,2023-06-28 01:30:00,39.22661,-106.76609,669.7335070833232,0.0,0.0,275,RF 2
2023-06-28 02:00:00,2023-06-28 02:00:00,39.22661,-106.76609,640.4717914724047,0.0,0.0,275,RF 2
2023-06-28 02:30:00,2023-06-28 02:30:00,39.22661,-106.76609,655.287275358962,0.0,0.0,275,RF 2
2023-06-28 03:00:00,2023-06-28 03:00:00,39.22661,-106.76609,681.2328891056424,0.0,0.0,275,RF 2
2023-06-28 03:30:00,2023-06-28 03:30:00,39.22661,-106.76609,655.7239577960889,0.0,0.0,275,RF 2
2023-06-28 04:00:00,2023-06-28 04:00:00,39.22661,-106.76609,722.8467041249285,0.0,0.0,275,RF 2
2023-06-28 04:30:00,2023-06-28 04:30:00,39.22661,-106.76609,622.1061669852262,0.0,0.0,275,RF 2
2023-06-28 05:00:00,2023-06-28 05:00:00,39.22661,-106.76609,639.5405250092022,0.0,0.0,275,RF 2
2023-06-28 06:00:00,2023-06-28 06:00:00,39.22661,-106.76609,678.1001719567976,0.0,0.0,275,RF 2
2023-06-28 06:30:00,2023-06-28 06:30:00,39.22661,-106.76609,634.0540508629933,0.0,0.0,275,RF 2
2023-06-28 07:00:00,2023-06-28 07:00:00,39.22661,-106.76609,672.2808791485693,0.0,0.0,275,RF 2
2023-06-28 07:30:00,2023-06-28 07:30:00,39.22661,-106.76609,675.4653365058047,0.0,0.0,275,RF 2
2023-06-28 08:00:00,2023-06-28 08:00:00,39.22661,-106.76609,653.5921419073646,0.0,0.0,275,RF 2
2023-06-28 08:30:00,2023-06-28 08:30:00,39.22661,-106.76609,693.3872353045979,0.0,0.0,275,RF 2
2023-06-28 09:00:00,2023-06-28 09:00:00,39.22661,-106.76609,687.2462540781896,0.0,0.0,275,RF 2
2023-06-28 09:30:00,2023-06-28 09:30:00,39.22661,-106.76609,683.8314901762254,0.0,0.0,275,RF 2
2023-06-28 10:00:00,2023-06-28 10:00:00,39.22661,-106.76609,628.3172998154593,0.0,0.0,275,RF 2
2023-06-28 10:30:00,2023-06-28 10:30:00,39.22661,-106.76609,629.5040495919286,0.0,0.0,275,RF 2
2023-06-28 11:00:00,2023-06-28 11:00:00,39.22661,-106.76609,674.779658026492,0.0,0.0,275,RF 2
2023-06-28 11:30:00,2023-06-28 11:30:00,39.22661,-106.76609,683.705160366741,0.0,0.0,275,RF 2
2023-06-28 12:00:00,2023-06-28 12:00:00,39.22661,-106.76609,715.6168670190406,0.0,0.0,275,RF 2
2023-06-28 12:30:00,2023-06-28 12:30:00,39.22661,-106.76609,665.6908609848841,0.0,0.0,275,RF 2
2023-06-28 13:00:00,2023-06-28 13:00:00,39.22661,-106.76609,683.7848590124146,0.0,0.0,275,RF 2
2023-06-28 13:30:00,2023-06-28 13:30:00,39.22661,-106.76609,687.4119642185473,0.0,0.0,275,RF 2
2023-06-28 14:00:00,2023-06-28 14:00:00,39.22661,-106.76609,730.0766072193993,0.0,0.0,275,RF 2
2023-06-28 14:30:00,2023-06-28 14:30:00,39.22661,-106.76609,671.7197685588511,0.0,0.0,275,RF 2
2023-06-28 15:00:00,2023-06-28 15:00:00,39.22661,-106.76609,619.8437986222925,0.0,0.0,275,RF 2
2023-06-28 15:30:00,2023-06-28 15:30:00,39.22661,-106.76609,705.6445210372698,0.0,0.0,275,RF 2
2023-06-28 16:00:00,2023-06-28 16:00:00,39.22661,-106.76609,669.8988573606496,0.0,0.0,275,RF 2
2023-06-28 16:30:00,2023-06-28 16:30:00,39.22661,-106.76609,617.3747631725201,0.0,0.0,275,RF 2
2023-06-28 17:00:00,2023-06-28 17:00:00,39.22661,-106.76609,649.3309822115209,0.0,0.0,275,RF 2
